date,channel,campaign,campaign_active,brand_search_volume,ad_spend,clicks
2025-09-29,Naver,검색 수요 포착,1,661,12305.46,174
2025-09-29,Naver,브랜드 퍼포먼스,1,533,10008.33,91
2025-09-29,Naver,쿠폰 리커버리,1,468,9482.27,109
2025-09-29,Instagram,브랜드 퍼포먼스,1,519,22428.07,214
2025-09-30,Meta,브랜드 퍼포먼스,1,435,21490.4,160
2025-09-30,Meta,쿠폰 리커버리,1,456,4100.96,44
2025-09-30,Google,검색 수요 포착,1,796,29961.28,357
2025-09-30,Google,쿠폰 리커버리,1,428,4397.55,48
2025-09-30,Naver,검색 수요 포착,1,601,10799.98,130
2025-09-30,Naver,브랜드 퍼포먼스,1,394,8658.62,78
2025-09-30,Naver,쿠폰 리커버리,1,477,8643.28,85
2025-09-30,Instagram,브랜드 퍼포먼스,1,472,20351.71,192
2025-10-01,Meta,브랜드 퍼포먼스,1,458,17420.08,126
2025-10-01,Meta,쿠폰 리커버리,1,511,9193.01,79
2025-10-01,Google,검색 수요 포착,1,697,30914.95,371
2025-10-01,Google,쿠폰 리커버리,1,447,4009.3,41
2025-10-01,Naver,검색 수요 포착,1,515,7567.8,97
2025-10-01,Naver,브랜드 퍼포먼스,1,469,16931.3,144
2025-10-01,Naver,쿠폰 리커버리,1,474,4794.92,41
2025-10-01,Instagram,브랜드 퍼포먼스,1,470,21330.29,165
2025-10-02,Meta,브랜드 퍼포먼스,1,398,15054.77,132
2025-10-02,Meta,쿠폰 리커버리,1,502,13176.85,160
2025-10-02,Google,검색 수요 포착,1,722,25203.6,281
2025-10-02,Google,쿠폰 리커버리,1,436,9202.19,84
2025-10-02,Naver,검색 수요 포착,1,599,9990.15,116
2025-10-02,Naver,브랜드 퍼포먼스,1,440,7053.47,67
2025-10-02,Naver,쿠폰 리커버리,1,610,15158.28,133
2025-10-02,Instagram,브랜드 퍼포먼스,1,482,21410.84,176
2025-10-03,Meta,브랜드 퍼포먼스,1,429,13608.29,111
2025-10-03,Meta,쿠폰 리커버리,1,514,16006.92,169
2025-10-03,Google,검색 수요 포착,1,730,27286.88,342
2025-10-03,Google,쿠폰 리커버리,1,517,12184.21,130
2025-10-03,Naver,검색 수요 포착,1,611,5768.87,76
2025-10-03,Naver,브랜드 퍼포먼스,1,513,19361.2,188
2025-10-03,Naver,쿠폰 리커버리,1,457,8206.67,82
2025-10-03,Instagram,브랜드 퍼포먼스,1,504,24198.55,221
2025-10-04,Meta,브랜드 퍼포먼스,1,581,26303.84,214
2025-10-04,Meta,쿠폰 리커버리,1,452,11723.3,117
2025-10-04,Google,검색 수요 포착,1,777,31654.81,367
2025-10-04,Google,쿠폰 리커버리,1,581,19878.97,198
2025-10-04,Naver,검색 수요 포착,1,762,25068.29,346
2025-10-04,Naver,브랜드 퍼포먼스,1,466,13985.87,108
2025-10-04,Naver,쿠폰 리커버리,1,500,5533.92,59
2025-10-04,Instagram,브랜드 퍼포먼스,1,598,31619.54,280
2025-10-05,Meta,브랜드 퍼포먼스,1,476,15361.58,119
2025-10-05,Meta,쿠폰 리커버리,1,518,17388.0,190
2025-10-05,Google,검색 수요 포착,1,693,15608.27,180
2025-10-05,Google,쿠폰 리커버리,1,727,27532.89,263
2025-10-05,Naver,검색 수요 포착,1,705,17214.0,227
2025-10-05,Naver,브랜드 퍼포먼스,1,481,5910.92,37
2025-10-05,Naver,쿠폰 리커버리,1,537,13258.1,134
2025-10-05,Instagram,브랜드 퍼포먼스,1,575,27199.48,246
2025-10-06,Meta,브랜드 퍼포먼스,1,425,13554.23,106
2025-10-06,Meta,쿠폰 리커버리,1,410,11815.4,128
2025-10-06,Google,검색 수요 포착,1,658,18369.77,218
2025-10-06,Google,쿠폰 리커버리,1,562,16037.25,175
2025-10-06,Naver,검색 수요 포착,1,543,2514.66,34
2025-10-06,Naver,브랜드 퍼포먼스,1,477,15232.8,120
2025-10-06,Naver,쿠폰 리커버리,1,555,14037.76,151
2025-10-06,Instagram,브랜드 퍼포먼스,1,467,20963.9,197
2025-10-07,Meta,브랜드 퍼포먼스,1,451,11278.99,105
2025-10-07,Meta,쿠폰 리커버리,1,504,11628.42,109
2025-10-07,Google,검색 수요 포착,1,655,21205.44,262
2025-10-07,Google,쿠폰 리커버리,1,502,9087.41,90
2025-10-07,Naver,검색 수요 포착,1,606,6918.56,87
2025-10-07,Naver,브랜드 퍼포먼스,1,383,3604.02,33
2025-10-07,Naver,쿠폰 리커버리,1,545,17575.04,185
2025-10-07,Instagram,브랜드 퍼포먼스,1,522,18922.77,185
2025-10-08,Meta,브랜드 퍼포먼스,1,468,17647.84,165
2025-10-08,Meta,쿠폰 리커버리,1,515,10939.85,85
2025-10-08,Google,검색 수요 포착,1,596,14211.56,198
2025-10-08,Google,쿠폰 리커버리,1,570,21900.36,234
2025-10-08,Naver,검색 수요 포착,1,462,6375.85,86
2025-10-08,Naver,브랜드 퍼포먼스,1,328,6244.62,54
2025-10-08,Naver,쿠폰 리커버리,1,528,17655.28,174
2025-10-08,Instagram,브랜드 퍼포먼스,1,503,23553.28,199
2025-10-09,Meta,브랜드 퍼포먼스,1,470,19232.37,185
2025-10-09,Meta,쿠폰 리커버리,1,480,10045.77,110
2025-10-09,Google,검색 수요 포착,1,837,26849.37,348
2025-10-09,Google,쿠폰 리커버리,1,494,11645.32,127
2025-10-09,Naver,검색 수요 포착,1,565,7312.42,99
2025-10-09,Naver,브랜드 퍼포먼스,1,471,15865.37,129
2025-10-09,Naver,쿠폰 리커버리,1,507,9828.33,115
2025-10-09,Instagram,브랜드 퍼포먼스,1,646,24596.71,227
2025-10-10,Meta,브랜드 퍼포먼스,1,496,23296.24,210
2025-10-10,Meta,쿠폰 리커버리,1,471,12113.85,119
2025-10-10,Google,검색 수요 포착,1,743,29355.83,354
2025-10-10,Google,쿠폰 리커버리,1,552,18303.06,188
2025-10-10,Naver,검색 수요 포착,1,712,19564.83,246
2025-10-10,Naver,브랜드 퍼포먼스,1,401,8820.56,79
2025-10-10,Naver,쿠폰 리커버리,1,536,11395.69,112
2025-10-10,Instagram,브랜드 퍼포먼스,1,580,29509.41,271
2025-10-11,Meta,브랜드 퍼포먼스,1,576,32379.6,287
2025-10-11,Meta,쿠폰 리커버리,1,438,5327.87,57
2025-10-11,Google,검색 수요 포착,1,757,39801.53,505
2025-10-11,Google,쿠폰 리커버리,1,542,11713.5,128
2025-10-11,Naver,검색 수요 포착,1,760,28223.96,374
2025-10-11,Naver,브랜드 퍼포먼스,1,379,10592.61,73
2025-10-11,Naver,쿠폰 리커버리,1,434,4610.49,44
2025-10-11,Instagram,브랜드 퍼포먼스,1,614,31855.08,255
2025-10-12,Meta,브랜드 퍼포먼스,1,499,10842.19,84
2025-10-12,Meta,쿠폰 리커버리,1,492,19656.76,187
2025-10-12,Google,검색 수요 포착,1,684,28501.38,346
2025-10-12,Google,쿠폰 리커버리,1,504,12501.17,120
2025-10-12,Naver,검색 수요 포착,1,540,10142.46,115
2025-10-12,Naver,브랜드 퍼포먼스,1,438,11292.74,104
2025-10-12,Naver,쿠폰 리커버리,1,476,12617.69,133
2025-10-12,Instagram,브랜드 퍼포먼스,1,544,25449.34,262
2025-10-13,Meta,브랜드 퍼포먼스,1,475,15073.7,141
2025-10-13,Meta,쿠폰 리커버리,1,512,11428.15,102
2025-10-13,Google,검색 수요 포착,1,816,31898.36,423
2025-10-13,Google,쿠폰 리커버리,1,459,3929.69,41
2025-10-13,Naver,검색 수요 포착,1,496,7509.73,106
2025-10-13,Naver,브랜드 퍼포먼스,1,451,16771.6,162
2025-10-13,Naver,쿠폰 리커버리,1,478,7570.43,82
2025-10-13,Instagram,브랜드 퍼포먼스,1,574,21988.56,199
2025-10-14,Meta,브랜드 퍼포먼스,1,501,20542.09,162
2025-10-14,Meta,쿠폰 리커버리,1,508,6226.27,64
2025-10-14,Google,검색 수요 포착,1,586,16210.87,181
2025-10-14,Google,쿠폰 리커버리,1,440,19106.66,204
2025-10-14,Naver,검색 수요 포착,1,612,6972.56,100
2025-10-14,Naver,브랜드 퍼포먼스,1,457,9767.22,77
2025-10-14,Naver,쿠폰 리커버리,1,552,15012.01,159
2025-10-14,Instagram,브랜드 퍼포먼스,1,529,22592.8,214
2025-10-15,Meta,브랜드 퍼포먼스,1,412,17019.57,142
2025-10-15,Meta,쿠폰 리커버리,1,585,7968.38,70
2025-10-15,Google,검색 수요 포착,1,757,21302.47,264
2025-10-15,Google,쿠폰 리커버리,1,601,10150.12,108
2025-10-15,Naver,검색 수요 포착,1,702,17954.99,221
2025-10-15,Naver,브랜드 퍼포먼스,1,333,2793.48,29
2025-10-15,Naver,쿠폰 리커버리,1,469,7293.21,73
2025-10-15,Instagram,브랜드 퍼포먼스,1,509,20341.45,197
2025-10-16,Meta,브랜드 퍼포먼스,1,601,24005.28,172
2025-10-16,Meta,쿠폰 리커버리,1,425,6191.8,58
2025-10-16,Google,검색 수요 포착,1,844,30452.6,366
2025-10-16,Google,쿠폰 리커버리,1,490,9086.34,93
2025-10-16,Naver,검색 수요 포착,1,710,23775.5,290
2025-10-16,Naver,브랜드 퍼포먼스,1,390,4791.88,47
2025-10-16,Naver,쿠폰 리커버리,1,462,5895.19,54
2025-10-16,Instagram,브랜드 퍼포먼스,1,538,24148.47,228
2025-10-17,Meta,브랜드 퍼포먼스,1,574,25678.6,211
2025-10-17,Meta,쿠폰 리커버리,1,479,3282.34,35
2025-10-17,Google,검색 수요 포착,1,686,22965.78,264
2025-10-17,Google,쿠폰 리커버리,1,601,14557.6,160
2025-10-17,Naver,검색 수요 포착,1,538,6839.13,92
2025-10-17,Naver,브랜드 퍼포먼스,1,507,18162.95,181
2025-10-17,Naver,쿠폰 리커버리,1,442,6690.89,66
2025-10-17,Instagram,브랜드 퍼포먼스,1,570,24777.35,209
2025-10-18,Meta,브랜드 퍼포먼스,1,517,22088.57,188
2025-10-18,Meta,쿠폰 리커버리,1,541,17275.47,178
2025-10-18,Google,검색 수요 포착,1,722,34424.93,417
2025-10-18,Google,쿠폰 리커버리,1,562,16452.83,155
2025-10-18,Naver,검색 수요 포착,1,589,10472.8,137
2025-10-18,Naver,브랜드 퍼포먼스,1,455,21556.94,194
2025-10-18,Naver,쿠폰 리커버리,1,459,10355.52,90
2025-10-18,Instagram,브랜드 퍼포먼스,1,593,31040.51,325
2025-10-19,Meta,브랜드 퍼포먼스,1,461,22275.46,188
2025-10-19,Meta,쿠폰 리커버리,1,472,6573.13,73
2025-10-19,Google,검색 수요 포착,1,697,16892.58,206
2025-10-19,Google,쿠폰 리커버리,1,551,20256.72,198
2025-10-19,Naver,검색 수요 포착,1,583,9318.05,135
2025-10-19,Naver,브랜드 퍼포먼스,1,370,4581.75,22
2025-10-19,Naver,쿠폰 리커버리,1,472,17670.93,168
2025-10-19,Instagram,브랜드 퍼포먼스,1,482,24385.92,202
2025-10-20,Meta,브랜드 퍼포먼스,1,467,11637.47,99
2025-10-20,Meta,쿠폰 리커버리,1,507,12352.36,138
2025-10-20,Google,검색 수요 포착,1,765,21887.51,272
2025-10-20,Google,쿠폰 리커버리,1,541,7041.02,58
2025-10-20,Naver,검색 수요 포착,1,536,10537.18,143
2025-10-20,Naver,브랜드 퍼포먼스,1,443,6907.76,69
2025-10-20,Naver,쿠폰 리커버리,1,559,9433.91,108
2025-10-20,Instagram,브랜드 퍼포먼스,1,478,18919.15,157
2025-10-21,Meta,브랜드 퍼포먼스,1,484,11309.95,93
2025-10-21,Meta,쿠폰 리커버리,1,535,9879.23,97
2025-10-21,Google,검색 수요 포착,1,714,19462.3,242
2025-10-21,Google,쿠폰 리커버리,1,482,6702.05,66
2025-10-21,Naver,검색 수요 포착,1,611,12967.45,182
2025-10-21,Naver,브랜드 퍼포먼스,1,359,6959.0,60
2025-10-21,Naver,쿠폰 리커버리,1,454,2781.22,32
2025-10-21,Instagram,브랜드 퍼포먼스,1,503,18045.69,185
2025-10-22,Meta,브랜드 퍼포먼스,1,428,15265.71,133
2025-10-22,Meta,쿠폰 리커버리,1,526,9587.32,105
2025-10-22,Google,검색 수요 포착,1,730,27163.79,320
2025-10-22,Google,쿠폰 리커버리,1,496,6255.23,65
2025-10-22,Naver,검색 수요 포착,1,557,3295.01,54
2025-10-22,Naver,브랜드 퍼포먼스,1,461,10899.01,103
2025-10-22,Naver,쿠폰 리커버리,1,504,14582.73,142
2025-10-22,Instagram,브랜드 퍼포먼스,1,531,20340.4,222
2025-10-23,Meta,브랜드 퍼포먼스,1,539,20485.21,186
2025-10-23,Meta,쿠폰 리커버리,1,489,7086.76,61
2025-10-23,Google,검색 수요 포착,1,819,30976.97,428
2025-10-23,Google,쿠폰 리커버리,1,425,6480.02,71
2025-10-23,Naver,검색 수요 포착,1,573,8869.26,118
2025-10-23,Naver,브랜드 퍼포먼스,1,363,14487.22,133
2025-10-23,Naver,쿠폰 리커버리,1,436,8617.31,88
2025-10-23,Instagram,브랜드 퍼포먼스,1,431,21299.37,188
2025-10-24,Meta,브랜드 퍼포먼스,1,425,11060.08,90
2025-10-24,Meta,쿠폰 리커버리,1,538,18699.58,179
2025-10-24,Google,검색 수요 포착,1,735,34346.16,402
2025-10-24,Google,쿠폰 리커버리,1,423,3721.42,33
2025-10-24,Naver,검색 수요 포착,1,628,3783.48,43
2025-10-24,Naver,브랜드 퍼포먼스,1,551,20556.78,176
2025-10-24,Naver,쿠폰 리커버리,1,421,9811.73,92
2025-10-24,Instagram,브랜드 퍼포먼스,1,509,24055.03,227
2025-10-25,Meta,브랜드 퍼포먼스,1,557,32092.61,271
2025-10-25,Meta,쿠폰 리커버리,1,500,1331.51,9
2025-10-25,Google,검색 수요 포착,1,661,27997.63,330
2025-10-25,Google,쿠폰 리커버리,1,607,19894.23,214
2025-10-25,Naver,검색 수요 포착,1,605,15303.99,188
2025-10-25,Naver,브랜드 퍼포먼스,1,417,12685.29,114
2025-10-25,Naver,쿠폰 리커버리,1,509,11671.9,117
2025-10-25,Instagram,브랜드 퍼포먼스,1,512,27885.04,252
2025-10-26,Meta,브랜드 퍼포먼스,1,521,22289.34,209
2025-10-26,Meta,쿠폰 리커버리,1,419,11021.08,112
2025-10-26,Google,검색 수요 포착,1,806,32999.63,362
2025-10-26,Google,쿠폰 리커버리,1,454,8107.77,86
2025-10-26,Naver,검색 수요 포착,1,581,6969.4,109
2025-10-26,Naver,브랜드 퍼포먼스,1,436,12637.89,117
2025-10-26,Naver,쿠폰 리커버리,1,570,14831.61,162
2025-10-26,Instagram,브랜드 퍼포먼스,1,561,27324.26,265
2025-10-27,Meta,브랜드 퍼포먼스,1,407,17202.25,132
2025-10-27,Meta,쿠폰 리커버리,1,449,9041.06,79
2025-10-27,Google,검색 수요 포착,1,679,20905.81,266
2025-10-27,Google,쿠폰 리커버리,1,456,12901.88,131
2025-10-27,Naver,검색 수요 포착,1,696,20571.5,275
2025-10-27,Naver,브랜드 퍼포먼스,1,417,5229.16,57
2025-10-27,Naver,쿠폰 리커버리,1,431,3651.98,38
2025-10-27,Instagram,브랜드 퍼포먼스,1,597,22394.33,177
2025-10-28,Meta,브랜드 퍼포먼스,1,421,16987.01,134
2025-10-28,Meta,쿠폰 리커버리,1,483,9840.34,104
2025-10-28,Google,검색 수요 포착,1,743,27450.9,345
2025-10-28,Google,쿠폰 리커버리,1,506,5915.37,58
2025-10-28,Naver,검색 수요 포착,1,593,6043.96,84
2025-10-28,Naver,브랜드 퍼포먼스,1,395,5882.22,47
2025-10-28,Naver,쿠폰 리커버리,1,435,17638.0,183
2025-10-28,Instagram,브랜드 퍼포먼스,1,452,22241.08,188
2025-10-29,Meta,브랜드 퍼포먼스,1,499,17166.38,155
2025-10-29,Meta,쿠폰 리커버리,1,524,11819.0,132
2025-10-29,Google,검색 수요 포착,1,738,28936.24,371
2025-10-29,Google,쿠폰 리커버리,1,436,7950.96,77
2025-10-29,Naver,검색 수요 포착,1,699,17047.53,229
2025-10-29,Naver,브랜드 퍼포먼스,1,467,12161.58,103
2025-10-29,Naver,쿠폰 리커버리,1,425,3248.85,27
2025-10-29,Instagram,브랜드 퍼포먼스,1,479,24439.45,229
2025-10-30,Meta,브랜드 퍼포먼스,1,490,25627.74,232
2025-10-30,Meta,쿠폰 리커버리,1,408,2231.83,16
2025-10-30,Google,검색 수요 포착,1,742,22791.68,285
2025-10-30,Google,쿠폰 리커버리,1,520,12007.39,130
2025-10-30,Naver,검색 수요 포착,1,606,14344.69,183
2025-10-30,Naver,브랜드 퍼포먼스,1,418,9663.16,91
2025-10-30,Naver,쿠폰 리커버리,1,562,5553.12,59
2025-10-30,Instagram,브랜드 퍼포먼스,1,566,20022.51,201
2025-10-31,Meta,브랜드 퍼포먼스,1,481,17395.59,147
2025-10-31,Meta,쿠폰 리커버리,1,553,14402.64,146
2025-10-31,Google,검색 수요 포착,1,709,16352.54,198
2025-10-31,Google,쿠폰 리커버리,1,583,24368.54,251
2025-10-31,Naver,검색 수요 포착,1,525,14542.65,188
2025-10-31,Naver,브랜드 퍼포먼스,1,461,12768.53,111
2025-10-31,Naver,쿠폰 리커버리,1,432,6952.22,60
2025-10-31,Instagram,브랜드 퍼포먼스,1,514,25373.59,260
2025-11-01,Meta,브랜드 퍼포먼스,1,598,35295.93,281
2025-11-01,Meta,쿠폰 리커버리,1,465,5742.0,42
2025-11-01,Google,검색 수요 포착,1,721,24985.8,295
2025-11-01,Google,쿠폰 리커버리,1,627,28999.62,299
2025-11-01,Naver,검색 수요 포착,1,517,6249.65,79
2025-11-01,Naver,브랜드 퍼포먼스,1,362,5822.57,51
2025-11-01,Naver,쿠폰 리커버리,1,731,33636.37,357
2025-11-01,Instagram,브랜드 퍼포먼스,1,612,32609.78,329
2025-11-02,Meta,브랜드 퍼포먼스,1,513,24207.81,167
2025-11-02,Meta,쿠폰 리커버리,1,513,11787.72,132
2025-11-02,Google,검색 수요 포착,1,813,37179.66,478
2025-11-02,Google,쿠폰 리커버리,1,485,12496.06,138
2025-11-02,Naver,검색 수요 포착,1,611,8878.59,118
2025-11-02,Naver,브랜드 퍼포먼스,1,469,12001.16,119
2025-11-02,Naver,쿠폰 리커버리,1,555,18776.64,194
2025-11-02,Instagram,브랜드 퍼포먼스,1,574,29434.13,306
2025-11-03,Meta,브랜드 퍼포먼스,1,546,19149.74,157
2025-11-03,Meta,쿠폰 리커버리,1,482,5601.92,59
2025-11-03,Google,검색 수요 포착,1,637,15750.49,203
2025-11-03,Google,쿠폰 리커버리,1,613,18234.63,182
2025-11-03,Naver,검색 수요 포착,1,531,2922.9,40
2025-11-03,Naver,브랜드 퍼포먼스,1,423,14284.95,117
2025-11-03,Naver,쿠폰 리커버리,1,538,11274.29,122
2025-11-03,Instagram,브랜드 퍼포먼스,1,536,19569.8,182
2025-11-04,Meta,브랜드 퍼포먼스,1,444,19254.47,177
2025-11-04,Meta,쿠폰 리커버리,1,567,10107.72,109
2025-11-04,Google,검색 수요 포착,1,683,21730.89,265
2025-11-04,Google,쿠폰 리커버리,1,619,14420.7,141
2025-11-04,Naver,검색 수요 포착,1,618,12238.53,162
2025-11-04,Naver,브랜드 퍼포먼스,1,492,14944.19,126
2025-11-04,Naver,쿠폰 리커버리,1,484,6364.75,62
2025-11-04,Instagram,브랜드 퍼포먼스,1,619,24618.33,251
2025-11-05,Meta,브랜드 퍼포먼스,1,483,13668.4,111
2025-11-05,Meta,쿠폰 리커버리,1,516,16893.35,181
2025-11-05,Google,검색 수요 포착,1,719,33368.54,423
2025-11-05,Google,쿠폰 리커버리,1,457,6899.65,71
2025-11-05,Naver,검색 수요 포착,1,621,12655.63,163
2025-11-05,Naver,브랜드 퍼포먼스,1,410,13405.73,125
2025-11-05,Naver,쿠폰 리커버리,1,459,10095.47,109
2025-11-05,Instagram,브랜드 퍼포먼스,1,594,25808.27,236
2025-11-06,Meta,브랜드 퍼포먼스,1,442,18373.77,143
2025-11-06,Meta,쿠폰 리커버리,1,460,12549.35,141
2025-11-06,Google,검색 수요 포착,1,711,26065.44,322
2025-11-06,Google,쿠폰 리커버리,1,512,14832.43,158
2025-11-06,Naver,검색 수요 포착,1,758,22648.97,299
2025-11-06,Naver,브랜드 퍼포먼스,1,338,3743.42,23
2025-11-06,Naver,쿠폰 리커버리,1,447,9172.67,90
2025-11-06,Instagram,브랜드 퍼포먼스,1,593,26313.37,250
2025-11-07,Meta,브랜드 퍼포먼스,1,596,30662.58,255
2025-11-07,Meta,쿠폰 리커버리,1,411,6619.92,68
2025-11-07,Google,검색 수요 포착,1,799,40015.73,525
2025-11-07,Google,쿠폰 리커버리,1,549,12808.15,127
2025-11-07,Naver,검색 수요 포착,1,739,22939.59,320
2025-11-07,Naver,브랜드 퍼포먼스,1,416,17831.99,135
2025-11-07,Naver,쿠폰 리커버리,1,373,3547.8,35
2025-11-07,Instagram,브랜드 퍼포먼스,1,608,30706.6,291
2025-11-08,Meta,브랜드 퍼포먼스,1,595,31414.2,253
2025-11-08,Meta,쿠폰 리커버리,1,550,10659.04,125
2025-11-08,Google,검색 수요 포착,1,845,38114.72,490
2025-11-08,Google,쿠폰 리커버리,1,535,17406.11,184
2025-11-08,Naver,검색 수요 포착,1,632,11437.82,161
2025-11-08,Naver,브랜드 퍼포먼스,1,524,20715.96,179
2025-11-08,Naver,쿠폰 리커버리,1,424,12732.14,128
2025-11-08,Instagram,브랜드 퍼포먼스,1,578,32823.97,303
2025-11-09,Meta,브랜드 퍼포먼스,1,586,30134.82,261
2025-11-09,Meta,쿠폰 리커버리,1,431,8429.31,86
2025-11-09,Google,검색 수요 포착,1,888,42562.47,557
2025-11-09,Google,쿠폰 리커버리,1,463,10955.24,97
2025-11-09,Naver,검색 수요 포착,1,626,12415.46,162
2025-11-09,Naver,브랜드 퍼포먼스,1,420,12028.91,110
2025-11-09,Naver,쿠폰 리커버리,1,589,19955.2,200
2025-11-09,Instagram,브랜드 퍼포먼스,1,614,29927.98,285
2025-11-10,Meta,브랜드 퍼포먼스,1,418,17501.59,137
2025-11-10,Meta,쿠폰 리커버리,1,450,6762.41,61
2025-11-10,Google,검색 수요 포착,1,662,16342.19,198
2025-11-10,Google,쿠폰 리커버리,1,494,15302.23,153
2025-11-10,Naver,검색 수요 포착,1,606,7316.57,102
2025-11-10,Naver,브랜드 퍼포먼스,1,535,14107.06,101
2025-11-10,Naver,쿠폰 리커버리,1,387,9414.4,90
2025-11-10,Instagram,브랜드 퍼포먼스,1,489,20019.29,172
2025-11-11,Meta,브랜드 퍼포먼스,1,470,16891.85,153
2025-11-11,Meta,쿠폰 리커버리,1,366,10114.79,99
2025-11-11,Google,검색 수요 포착,1,696,19653.64,270
2025-11-11,Google,쿠폰 리커버리,1,508,16541.97,170
2025-11-11,Naver,검색 수요 포착,1,621,6227.39,90
2025-11-11,Naver,브랜드 퍼포먼스,1,498,13132.91,114
2025-11-11,Naver,쿠폰 리커버리,1,565,13384.18,143
2025-11-11,Instagram,브랜드 퍼포먼스,1,534,23099.28,233
2025-11-12,Meta,브랜드 퍼포먼스,1,522,26926.05,228
2025-11-12,Meta,쿠폰 리커버리,1,483,4762.1,45
2025-11-12,Google,검색 수요 포착,1,675,20860.0,255
2025-11-12,Google,쿠폰 리커버리,1,559,18871.29,205
2025-11-12,Naver,검색 수요 포착,1,595,16718.18,216
2025-11-12,Naver,브랜드 퍼포먼스,1,373,7640.86,70
2025-11-12,Naver,쿠폰 리커버리,1,453,11379.16,125
2025-11-12,Instagram,브랜드 퍼포먼스,1,551,24424.03,245
2025-11-13,Meta,브랜드 퍼포먼스,1,541,18028.7,157
2025-11-13,Meta,쿠폰 리커버리,1,523,14151.73,130
2025-11-13,Google,검색 수요 포착,1,786,32209.88,382
2025-11-13,Google,쿠폰 리커버리,1,466,10720.72,110
2025-11-13,Naver,검색 수요 포착,1,676,16475.29,223
2025-11-13,Naver,브랜드 퍼포먼스,1,473,4656.08,35
2025-11-13,Naver,쿠폰 리커버리,1,392,15440.72,162
2025-11-13,Instagram,브랜드 퍼포먼스,1,581,25385.41,216
2025-11-14,Meta,브랜드 퍼포먼스,1,639,35911.25,304
2025-11-14,Meta,쿠폰 리커버리,1,378,2798.46,34
2025-11-14,Google,검색 수요 포착,1,854,35997.2,472
2025-11-14,Google,쿠폰 리커버리,1,512,16945.61,169
2025-11-14,Naver,검색 수요 포착,1,571,5396.14,72
2025-11-14,Naver,브랜드 퍼포먼스,1,514,16039.08,144
2025-11-14,Naver,쿠폰 리커버리,1,616,21538.18,216
2025-11-14,Instagram,브랜드 퍼포먼스,1,580,31645.91,313
2025-11-15,Meta,브랜드 퍼포먼스,1,494,25683.04,211
2025-11-15,Meta,쿠폰 리커버리,1,575,18836.56,193
2025-11-15,Google,검색 수요 포착,1,840,44911.06,581
2025-11-15,Google,쿠폰 리커버리,1,618,13985.68,130
2025-11-15,Naver,검색 수요 포착,1,790,24001.59,324
2025-11-15,Naver,브랜드 퍼포먼스,1,419,16945.1,129
2025-11-15,Naver,쿠폰 리커버리,1,400,8364.75,85
2025-11-15,Instagram,브랜드 퍼포먼스,1,612,35720.71,369
2025-11-16,Meta,브랜드 퍼포먼스,1,393,15055.09,118
2025-11-16,Meta,쿠폰 리커버리,1,588,21992.33,231
2025-11-16,Google,검색 수요 포착,1,773,30443.77,394
2025-11-16,Google,쿠폰 리커버리,1,485,16597.17,158
2025-11-16,Naver,검색 수요 포착,1,562,7689.11,98
2025-11-16,Naver,브랜드 퍼포먼스,1,487,23544.19,206
2025-11-16,Naver,쿠폰 리커버리,1,557,7222.7,78
2025-11-16,Instagram,브랜드 퍼포먼스,1,561,28607.23,271
2025-11-17,Meta,브랜드 퍼포먼스,1,547,12189.78,111
2025-11-17,Meta,쿠폰 리커버리,1,538,17227.31,182
2025-11-17,Google,검색 수요 포착,1,746,28507.27,334
2025-11-17,Google,쿠폰 리커버리,1,417,13010.85,138
2025-11-17,Naver,검색 수요 포착,1,729,21850.75,300
2025-11-17,Naver,브랜드 퍼포먼스,1,470,14397.58,121
2025-11-17,Instagram,브랜드 퍼포먼스,1,558,25164.57,211
2025-11-18,Meta,브랜드 퍼포먼스,1,477,10432.09,92
2025-11-18,Meta,쿠폰 리커버리,1,577,16086.69,150
2025-11-18,Google,검색 수요 포착,1,671,27899.78,351
2025-11-18,Google,쿠폰 리커버리,1,452,6113.64,59
2025-11-18,Naver,브랜드 퍼포먼스,1,406,10043.04,79
2025-11-18,Naver,쿠폰 리커버리,1,573,19930.09,210
2025-11-18,Instagram,브랜드 퍼포먼스,1,448,19985.94,197
2025-11-19,Meta,브랜드 퍼포먼스,1,534,18773.23,159
2025-11-19,Meta,쿠폰 리커버리,1,464,9908.63,110
2025-11-19,Google,검색 수요 포착,1,731,33547.25,441
2025-11-19,Google,쿠폰 리커버리,1,443,4265.43,30
2025-11-19,Naver,검색 수요 포착,1,634,9982.39,139
2025-11-19,Naver,브랜드 퍼포먼스,1,501,22973.67,206
2025-11-19,Instagram,브랜드 퍼포먼스,1,546,22373.4,225
2025-11-20,Meta,쿠폰 리커버리,1,683,43497.0,438
2025-11-20,Google,쿠폰 리커버리,1,835,56592.46,667
2025-11-20,Naver,쿠폰 리커버리,1,696,50395.21,478
2025-11-20,Instagram,쿠폰 리커버리,1,586,35629.24,319
2025-11-21,Meta,쿠폰 리커버리,1,706,45385.47,483
2025-11-21,Google,쿠폰 리커버리,1,858,57435.56,695
2025-11-21,Naver,쿠폰 리커버리,1,770,49830.15,517
2025-11-21,Instagram,쿠폰 리커버리,1,681,34843.3,353
2025-11-22,Meta,쿠폰 리커버리,1,813,57164.89,560
2025-11-22,Google,쿠폰 리커버리,1,1034,76109.22,939
2025-11-22,Naver,쿠폰 리커버리,1,841,62044.31,689
2025-11-22,Instagram,쿠폰 리커버리,1,767,45623.98,459
