date,channel,campaign,ad_spend,clicks,conversions,ROAS
2025-12-18,Instagram,Instagram 통합 캠페인,21826.96,211,9,1254.24
2025-12-18,Meta,Meta 통합 캠페인,28219.57,200,14,1512.88
2025-12-18,Naver,Naver 통합 캠페인,30397.66,314,18,1798.19
2025-12-19,Google,Google 통합 캠페인,48679.2,574,36,2850.06
2025-12-19,Instagram,Instagram 통합 캠페인,29016.489999999998,259,12,1118.54
2025-12-19,Meta,Meta 통합 캠페인,35996.020000000004,301,19,2045.46
2025-12-19,Naver,Naver 통합 캠페인,39152.630000000005,402,25,2207.37
2025-12-20,Google,Google 통합 캠페인,38503.82,475,25,1945.36
2025-12-20,Instagram,Instagram 통합 캠페인,25164.440000000002,233,22,2439.65
2025-12-20,Meta,Meta 통합 캠페인,29259.2,293,20,2271.05
2025-12-20,Naver,Naver 통합 캠페인,32515.89,336,27,2380.03
2025-12-21,Google,Google 통합 캠페인,35564.22,406,26,2336.53
2025-12-21,Instagram,Instagram 통합 캠페인,24137.34,217,12,1366.83
2025-12-21,Meta,Meta 통합 캠페인,26870.13,238,9,782.89
2025-12-21,Naver,Naver 통합 캠페인,30325.22,285,14,1711.73
2025-12-22,Google,Google 통합 캠페인,36901.67,440,34,3813.72
2025-12-22,Instagram,Instagram 통합 캠페인,22692.09,196,13,2173.21
2025-12-22,Meta,Meta 통합 캠페인,25882.1,238,31,3862.99
2025-12-22,Naver,Naver 통합 캠페인,31169.68,376,24,3070.97
2025-12-23,Google,Google 통합 캠페인,34687.82,426,28,2509.97
2025-12-23,Instagram,Instagram 통합 캠페인,20986.54,222,17,2843.62
2025-12-23,Meta,Meta 통합 캠페인,25414.29,227,17,1901.28
2025-12-23,Naver,Naver 통합 캠페인,29017.02,340,23,3038.47
2025-12-24,Google,Google 통합 캠페인,28890.28,348,29,3209.02
2025-12-24,Instagram,Instagram 통합 캠페인,17707.21,186,11,1800.67
2025-12-24,Meta,Meta 통합 캠페인,20954.58,210,14,2551.03
2025-12-24,Naver,Naver 통합 캠페인,25735.51,321,22,2870.0
2025-12-25,Google,Google 통합 캠페인,35597.55,423,27,2764.14
2025-12-25,Instagram,Instagram 통합 캠페인,21366.77,160,5,765.92
2025-12-25,Meta,Meta 통합 캠페인,24416.34,243,15,2266.7
2025-12-25,Naver,Naver 통합 캠페인,30299.25,333,20,2438.61
2025-12-26,Google,Google 통합 캠페인,44887.17,532,28,2724.61
2025-12-26,Instagram,Instagram 통합 캠페인,27507.239999999998,216,10,1483.57
2025-12-26,Meta,Meta 통합 캠페인,36276.49,324,26,3130.67
2025-12-26,Naver,Naver 통합 캠페인,36033.8,392,28,3150.74
2025-12-27,Google,Google 통합 캠페인,49274.43,579,36,2239.26
2025-12-27,Instagram,Instagram 통합 캠페인,28729.35,290,11,1160.88
2025-12-27,Meta,Meta 통합 캠페인,36093.45,306,21,1779.38
2025-12-27,Naver,Naver 통합 캠페인,38608.67,444,33,2345.36
2025-12-28,Google,Google 통합 캠페인,34473.85,411,39,3704.27
2025-12-28,Instagram,Instagram 통합 캠페인,23199.71,187,10,1009.36
2025-12-28,Meta,Meta 통합 캠페인,26987.81,220,7,688.08
2025-12-28,Naver,Naver 통합 캠페인,32849.14,346,32,2899.0
2025-12-29,Google,Google 통합 캠페인,39564.79,468,32,3506.62
2025-12-29,Instagram,Instagram 통합 캠페인,24967.92,198,16,1938.5
2025-12-29,Meta,Meta 통합 캠페인,31213.129999999997,297,18,2030.65
2025-12-29,Naver,Naver 통합 캠페인,36295.89,408,28,2540.05
2025-12-30,Google,Google 통합 캠페인,41601.34,484,32,2762.15
2025-12-30,Instagram,Instagram 통합 캠페인,26140.64,216,22,2610.16
2025-12-30,Meta,Meta 통합 캠페인,30847.12,280,22,2425.69
2025-12-30,Naver,Naver 통합 캠페인,35584.369999999995,391,38,3583.94
2025-12-31,Google,Google 통합 캠페인,37465.729999999996,452,36,3297.44
2025-12-31,Instagram,Instagram 통합 캠페인,24162.84,233,17,2104.11
2025-12-31,Meta,Meta 통합 캠페인,29237.0,251,16,2335.02
2025-12-31,Naver,Naver 통합 캠페인,32515.03,364,30,2971.06
2026-01-01,Google,Google 통합 캠페인,42799.95,520,40,3739.89
2026-01-01,Instagram,Instagram 통합 캠페인,26146.21,231,18,2684.11
2026-01-01,Meta,Meta 통합 캠페인,31134.28,293,24,2520.97
2026-01-01,Naver,Naver 통합 캠페인,36780.11,400,46,4157.83
2026-01-02,Google,Google 통합 캠페인,45643.03,568,46,3875.64
2026-01-02,Instagram,Instagram 통합 캠페인,28329.27,280,19,2260.22
2026-01-02,Meta,Meta 통합 캠페인,34175.68,310,28,3367.48
2026-01-02,Naver,Naver 통합 캠페인,37910.73,377,33,3160.16
2026-01-03,Google,Google 통합 캠페인,54888.8,676,40,2668.91
2026-01-03,Instagram,Instagram 통합 캠페인,32323.96,271,19,2114.9
2026-01-03,Meta,Meta 통합 캠페인,40223.0,345,21,2057.55
2026-01-03,Naver,Naver 통합 캠페인,44717.78,502,42,3508.9
2026-01-04,Google,Google 통합 캠페인,49410.97,571,45,3510.84
2026-01-04,Instagram,Instagram 통합 캠페인,28468.84,291,16,1714.56
2026-01-04,Meta,Meta 통합 캠페인,35069.97,257,18,2335.98
2026-01-04,Naver,Naver 통합 캠페인,40602.759999999995,399,23,2147.6
2026-01-05,Google,Google 통합 캠페인,34245.43,389,20,2221.2
2026-01-05,Instagram,Instagram 통합 캠페인,19853.59,204,20,3787.58
2026-01-05,Meta,Meta 통합 캠페인,23250.88,218,15,2178.96
2026-01-05,Naver,Naver 통합 캠페인,30779.68,318,18,1711.33
2026-01-06,Google,Google 통합 캠페인,39045.78,430,34,3139.19
2026-01-06,Instagram,Instagram 통합 캠페인,24206.31,203,14,1636.96
2026-01-06,Meta,Meta 통합 캠페인,29535.699999999997,271,22,2720.74
2026-01-06,Naver,Naver 통합 캠페인,35349.049999999996,340,21,1655.31
2026-01-07,Google,Google 통합 캠페인,40635.44,471,26,2281.62
2026-01-07,Instagram,Instagram 통합 캠페인,24222.01,239,24,3190.5
2026-01-07,Meta,Meta 통합 캠페인,29754.52,245,19,2505.52
2026-01-07,Naver,Naver 통합 캠페인,35495.14,354,29,3488.79
2026-01-08,Google,Google 통합 캠페인,44952.61,473,38,3373.3
2026-01-08,Instagram,Instagram 통합 캠페인,27515.53,266,23,3046.62
2026-01-08,Meta,Meta 통합 캠페인,32378.68,299,21,2181.13
2026-01-08,Naver,Naver 통합 캠페인,36378.34,375,24,2408.87
2026-01-09,Google,Google 통합 캠페인,53658.64,631,51,2928.02
2026-01-09,Instagram,Instagram 통합 캠페인,32648.19,298,27,2583.41
2026-01-09,Meta,Meta 통합 캠페인,37936.8,328,25,2567.63
2026-01-09,Naver,Naver 통합 캠페인,46193.73,498,30,2116.0
2026-01-10,Google,Google 통합 캠페인,57832.869999999995,660,46,2735.2
2026-01-10,Instagram,Instagram 통합 캠페인,34416.67,303,17,1978.08
2026-01-10,Meta,Meta 통합 캠페인,38852.53,345,23,2385.49
2026-01-10,Naver,Naver 통합 캠페인,47218.77,487,29,1909.02
2026-01-11,Google,Google 통합 캠페인,57981.119999999995,751,54,3580.42
2026-01-11,Instagram,Instagram 통합 캠페인,33749.9,294,23,2198.52
2026-01-11,Meta,Meta 통합 캠페인,40426.95,352,30,2889.39
2026-01-11,Naver,Naver 통합 캠페인,47665.48,499,35,2546.64
2026-01-12,Google,Google 통합 캠페인,42916.06,556,33,2933.85
2026-01-12,Instagram,Instagram 통합 캠페인,25897.08,234,14,1888.87
2026-01-12,Meta,Meta 통합 캠페인,30773.09,266,21,2261.61
2026-01-12,Naver,Naver 통합 캠페인,36266.9,379,25,2577.63
2026-01-13,Google,Google 통합 캠페인,40268.979999999996,466,28,2512.16
2026-01-13,Instagram,Instagram 통합 캠페인,24274.65,199,17,2699.59
2026-01-13,Meta,Meta 통합 캠페인,30992.980000000003,276,22,2786.52
2026-01-13,Naver,Naver 통합 캠페인,36800.38,349,31,2632.01
2026-01-14,Google,Google 통합 캠페인,39609.07,487,31,2477.03
2026-01-14,Instagram,Instagram 통합 캠페인,24141.23,243,10,1266.0
2026-01-14,Meta,Meta 통합 캠페인,29801.66,270,18,1671.46
2026-01-14,Naver,Naver 통합 캠페인,36031.21,413,20,1673.09
2026-01-15,Google,Google 통합 캠페인,32155.94,413,25,2356.18
2026-01-15,Instagram,Instagram 통합 캠페인,20589.82,209,13,2221.53
2026-01-15,Meta,Meta 통합 캠페인,27339.84,242,22,3439.62
2026-01-15,Naver,Naver 통합 캠페인,26617.2,276,18,1958.62
2026-01-16,Google,Google 통합 캠페인,47784.34,540,45,3239.88
2026-01-16,Instagram,Instagram 통합 캠페인,30225.11,295,25,2928.27
2026-01-16,Meta,Meta 통합 캠페인,38047.41,346,29,3234.69
2026-01-16,Naver,Naver 통합 캠페인,39951.93,413,35,3123.96
2026-01-17,Google,Google 통합 캠페인,54689.45,597,46,3178.39
2026-01-17,Instagram,Instagram 통합 캠페인,34371.16,316,21,2232.53
2026-01-17,Meta,Meta 통합 캠페인,42273.54,341,30,2664.48
2026-01-17,Naver,Naver 통합 캠페인,47451.91,498,44,3282.11
2026-01-18,Google,Google 통합 캠페인,49519.05,576,39,2726.0
2026-01-18,Instagram,Instagram 통합 캠페인,31401.53,299,18,2009.64
2026-01-18,Meta,Meta 통합 캠페인,36158.11,311,16,1736.21
2026-01-18,Naver,Naver 통합 캠페인,40929.0,411,39,3305.77
2026-01-19,Google,Google 통합 캠페인,34152.06,435,25,2287.6
2026-01-19,Instagram,Instagram 통합 캠페인,21387.829999999998,200,19,3682.92
2026-01-19,Meta,Meta 통합 캠페인,24058.77,209,15,2285.66
2026-01-19,Naver,Naver 통합 캠페인,31020.15,274,26,2485.67
2026-01-20,Google,Google 통합 캠페인,38544.950000000004,443,29,2784.08
2026-01-20,Instagram,Instagram 통합 캠페인,21473.23,207,16,2498.33
2026-01-20,Meta,Meta 통합 캠페인,27526.4,216,16,1938.49
2026-01-20,Naver,Naver 통합 캠페인,31938.120000000003,339,23,2052.35
2026-01-21,Google,Google 통합 캠페인,39922.08,472,35,3046.99
2026-01-21,Instagram,Instagram 통합 캠페인,25408.75,249,17,2024.28
2026-01-21,Meta,Meta 통합 캠페인,29723.33,286,19,2365.47
2026-01-21,Naver,Naver 통합 캠페인,33553.35,349,26,2643.01
2026-01-22,Google,Google 통합 캠페인,39997.07,468,48,4022.88
2026-01-22,Instagram,Instagram 통합 캠페인,22354.15,204,18,2335.39
2026-01-22,Meta,Meta 통합 캠페인,28494.510000000002,308,26,3149.98
2026-01-22,Naver,Naver 통합 캠페인,33378.57,421,27,2443.4
2026-01-23,Google,Google 통합 캠페인,45322.74,528,42,4257.23
2026-01-23,Instagram,Instagram 통합 캠페인,26341.37,253,19,2359.24
2026-01-23,Meta,Meta 통합 캠페인,35097.51,333,19,2168.14
2026-01-23,Naver,Naver 통합 캠페인,37306.94,408,32,3095.64
2026-01-24,Google,Google 통합 캠페인,58353.71,725,63,3918.91
2026-01-24,Instagram,Instagram 통합 캠페인,32668.73,287,21,2463.87
2026-01-24,Meta,Meta 통합 캠페인,44191.53,420,35,2615.28
2026-01-24,Naver,Naver 통합 캠페인,47769.119999999995,463,36,2778.83
2026-01-25,Google,Google 통합 캠페인,45960.229999999996,597,47,4392.63
2026-01-25,Instagram,Instagram 통합 캠페인,26269.489999999998,234,21,2645.08
2026-01-25,Meta,Meta 통합 캠페인,32732.66,280,22,2348.32
2026-01-25,Naver,Naver 통합 캠페인,37477.270000000004,387,36,3643.43
2026-01-26,Google,Google 통합 캠페인,35555.1,407,32,4200.03
2026-01-26,Instagram,Instagram 통합 캠페인,22729.98,213,20,2871.98
2026-01-26,Meta,Meta 통합 캠페인,26340.2,215,16,1627.65
2026-01-26,Naver,Naver 통합 캠페인,30139.08,381,22,2338.73
2026-01-27,Google,Google 통합 캠페인,38010.34,467,30,2229.39
2026-01-27,Instagram,Instagram 통합 캠페인,23068.5,218,10,1315.46
2026-01-27,Meta,Meta 통합 캠페인,30130.1,273,20,2584.01
2026-01-27,Naver,Naver 통합 캠페인,34888.67,324,20,2092.65
2026-01-28,Google,Google 통합 캠페인,39060.55,468,27,2924.42
2026-01-28,Instagram,Instagram 통합 캠페인,23360.75,197,12,1714.31
2026-01-28,Meta,Meta 통합 캠페인,28475.16,250,27,3033.81
2026-01-28,Naver,Naver 통합 캠페인,34111.240000000005,363,23,1946.77
2026-01-29,Google,Google 통합 캠페인,39043.770000000004,466,37,3165.5
2026-01-29,Instagram,Instagram 통합 캠페인,23874.260000000002,202,17,2334.94
2026-01-29,Meta,Meta 통합 캠페인,28967.29,244,27,3237.15
2026-01-29,Naver,Naver 통합 캠페인,32730.37,336,38,3965.87
2026-01-30,Google,Google 통합 캠페인,45837.99,549,46,3627.02
2026-01-30,Instagram,Instagram 통합 캠페인,26492.739999999998,235,13,1593.16
2026-01-30,Meta,Meta 통합 캠페인,32695.32,295,28,3428.96
2026-01-30,Naver,Naver 통합 캠페인,38356.799999999996,432,32,2824.86
2026-01-31,Google,Google 통합 캠페인,45290.97,555,39,3166.86
2026-01-31,Instagram,Instagram 통합 캠페인,29912.1,260,12,1149.17
2026-01-31,Meta,Meta 통합 캠페인,32588.15,312,31,3671.79
2026-01-31,Naver,Naver 통합 캠페인,38005.49,398,34,2860.69
2026-02-01,Google,Google 통합 캠페인,55437.880000000005,604,43,3231.45
2026-02-01,Instagram,Instagram 통합 캠페인,31820.94,318,17,2381.98
2026-02-01,Meta,Meta 통합 캠페인,40252.95,352,31,2823.7
2026-02-01,Naver,Naver 통합 캠페인,44817.11,415,24,1853.33
2026-02-02,Google,Google 통합 캠페인,31525.48,344,27,2722.45
2026-02-02,Instagram,Instagram 통합 캠페인,19835.11,201,11,1572.17
2026-02-02,Meta,Meta 통합 캠페인,24317.85,245,21,2100.56
2026-02-02,Naver,Naver 통합 캠페인,27581.15,323,20,2289.94
2026-02-03,Google,Google 통합 캠페인,39253.25,434,33,3262.23
2026-02-03,Instagram,Instagram 통합 캠페인,23449.07,211,18,2805.12
2026-02-03,Meta,Meta 통합 캠페인,29440.17,264,19,2045.09
2026-02-03,Naver,Naver 통합 캠페인,35218.55,361,25,2514.43
2026-02-04,Google,Google 통합 캠페인,36844.37,445,30,2905.82
2026-02-04,Instagram,Instagram 통합 캠페인,23030.52,187,12,1925.0
2026-02-04,Meta,Meta 통합 캠페인,26505.32,282,28,3249.36
2026-02-04,Naver,Naver 통합 캠페인,31667.41,355,28,2834.92
2026-02-05,Google,Google 통합 캠페인,40884.979999999996,463,40,3961.32
2026-02-05,Instagram,Instagram 통합 캠페인,23502.1,194,21,3806.5
2026-02-05,Meta,Meta 통합 캠페인,29147.489999999998,270,25,3235.15
2026-02-05,Naver,Naver 통합 캠페인,34569.91,437,41,4320.11
2026-02-06,Google,Google 통합 캠페인,43170.11,477,36,3124.9
2026-02-06,Instagram,Instagram 통합 캠페인,24472.8,231,21,2568.53
2026-02-06,Meta,Meta 통합 캠페인,31623.129999999997,287,20,2412.85
2026-02-06,Naver,Naver 통합 캠페인,35510.19,416,33,3411.04
2026-02-07,Google,Google 통합 캠페인,56588.52,639,50,3344.05
2026-02-07,Instagram,Instagram 통합 캠페인,31975.260000000002,288,15,1952.24
2026-02-07,Meta,Meta 통합 캠페인,41114.4,383,23,1896.33
2026-02-07,Naver,Naver 통합 캠페인,46210.8,435,28,2286.3
2026-02-08,Google,Google 통합 캠페인,43679.78,429,40,3692.86
2026-02-08,Instagram,Instagram 통합 캠페인,25406.25,232,9,1628.51
2026-02-08,Meta,Meta 통합 캠페인,31996.39,281,19,2641.83
2026-02-08,Naver,Naver 통합 캠페인,36314.03,402,33,3065.64
2026-02-09,Google,Google 통합 캠페인,37318.09,445,25,2762.29
2026-02-09,Instagram,Instagram 통합 캠페인,23313.91,208,9,1044.69
2026-02-09,Meta,Meta 통합 캠페인,28435.29,242,16,1984.63
2026-02-09,Naver,Naver 통합 캠페인,33895.31,348,28,2783.41
2026-02-10,Google,Google 통합 캠페인,39530.18,455,35,3131.3
2026-02-10,Instagram,Instagram 통합 캠페인,23850.1,203,16,2711.08
2026-02-10,Meta,Meta 통합 캠페인,29859.18,267,24,3058.73
2026-02-10,Naver,Naver 통합 캠페인,34419.020000000004,344,21,2408.03
2026-02-11,Google,Google 통합 캠페인,37400.08,423,30,2859.25
2026-02-11,Instagram,Instagram 통합 캠페인,22739.45,228,22,3607.84
2026-02-11,Meta,Meta 통합 캠페인,28464.53,240,14,1803.6
2026-02-11,Naver,Naver 통합 캠페인,31887.260000000002,313,21,2465.53
2026-02-12,Google,Google 통합 캠페인,39198.33,486,34,3559.94
2026-02-12,Instagram,Instagram 통합 캠페인,23196.34,190,9,1242.0
2026-02-12,Meta,Meta 통합 캠페인,29628.449999999997,279,30,3335.31
2026-02-12,Naver,Naver 통합 캠페인,31721.739999999998,346,29,3024.23
2026-02-13,Google,Google 통합 캠페인,45095.89,566,54,4472.82
2026-02-13,Instagram,Instagram 통합 캠페인,26803.239999999998,264,27,3787.27
2026-02-13,Meta,Meta 통합 캠페인,32606.96,304,17,2352.52
2026-02-13,Naver,Naver 통합 캠페인,37279.2,426,21,1992.51
2026-02-14,Google,Google 통합 캠페인,49773.25,574,48,3782.32
2026-02-14,Instagram,Instagram 통합 캠페인,31184.72,295,16,1713.24
2026-02-14,Meta,Meta 통합 캠페인,39903.6,342,24,2142.94
2026-02-14,Naver,Naver 통합 캠페인,40973.56,450,28,2239.44
2026-02-15,Google,Google 통합 캠페인,45527.57,538,50,4760.0
2026-02-15,Instagram,Instagram 통합 캠페인,26314.14,218,18,2906.79
2026-02-15,Meta,Meta 통합 캠페인,33073.91,295,21,2934.86
2026-02-15,Naver,Naver 통합 캠페인,37959.83,410,37,3168.18
2026-02-16,Google,Google 통합 캠페인,31133.059999999998,381,28,2851.69
2026-02-16,Instagram,Instagram 통합 캠페인,19298.55,194,8,1117.71
2026-02-16,Meta,Meta 통합 캠페인,22261.25,186,14,1916.77
2026-02-16,Naver,Naver 통합 캠페인,28203.09,306,23,2496.48
2026-02-17,Google,Google 통합 캠페인,32317.16,366,23,2968.56
2026-02-17,Instagram,Instagram 통합 캠페인,19790.81,170,10,2299.81
2026-02-17,Meta,Meta 통합 캠페인,23581.489999999998,225,35,5271.18
2026-02-17,Naver,Naver 통합 캠페인,28088.5,295,35,5346.23
2026-02-18,Google,Google 통합 캠페인,37774.86,448,30,3189.74
2026-02-18,Instagram,Instagram 통합 캠페인,24423.14,203,10,1644.75
2026-02-18,Meta,Meta 통합 캠페인,28893.39,302,30,3352.69
2026-02-18,Naver,Naver 통합 캠페인,32748.94,368,31,3211.77
2026-02-19,Google,Google 통합 캠페인,44394.1,518,33,2768.37
2026-02-19,Instagram,Instagram 통합 캠페인,25572.48,214,18,2764.56
2026-02-19,Meta,Meta 통합 캠페인,32651.63,311,31,2893.41
2026-02-19,Naver,Naver 통합 캠페인,38681.14,400,28,2231.27
2026-02-20,Google,Google 통합 캠페인,43563.130000000005,520,34,3156.13
2026-02-20,Instagram,Instagram 통합 캠페인,27070.18,252,13,1552.45
2026-02-20,Meta,Meta 통합 캠페인,35006.0,318,27,2963.9
2026-02-20,Naver,Naver 통합 캠페인,36062.68,393,25,2385.3
2026-02-21,Google,Google 통합 캠페인,52599.87,647,40,3170.56
2026-02-21,Instagram,Instagram 통합 캠페인,30766.7,286,24,2959.98
2026-02-21,Meta,Meta 통합 캠페인,36617.66,352,31,3305.75
2026-02-21,Naver,Naver 통합 캠페인,41260.95,395,29,2421.59
2026-02-22,Google,Google 통합 캠페인,42215.44,507,43,3579.14
2026-02-22,Instagram,Instagram 통합 캠페인,25006.16,218,12,1829.49
2026-02-22,Meta,Meta 통합 캠페인,31845.66,255,16,1838.45
2026-02-22,Naver,Naver 통합 캠페인,35094.2,395,29,3238.61
2026-02-23,Google,Google 통합 캠페인,31035.690000000002,430,31,3793.58
2026-02-23,Instagram,Instagram 통합 캠페인,20813.34,221,20,3299.33
2026-02-23,Meta,Meta 통합 캠페인,23921.12,203,18,2670.69
2026-02-23,Naver,Naver 통합 캠페인,27399.85,259,19,1877.12
2026-02-24,Google,Google 통합 캠페인,39464.229999999996,482,30,2935.05
2026-02-24,Instagram,Instagram 통합 캠페인,23105.22,225,12,2053.56
2026-02-24,Meta,Meta 통합 캠페인,28706.18,237,27,3874.29
2026-02-24,Naver,Naver 통합 캠페인,33635.56,327,31,3706.91
2026-02-25,Google,Google 통합 캠페인,38567.240000000005,473,28,2803.11
2026-02-25,Instagram,Instagram 통합 캠페인,24103.18,229,21,3181.3
2026-02-25,Meta,Meta 통합 캠페인,28948.0,266,19,2272.04
2026-02-25,Naver,Naver 통합 캠페인,32976.08,348,34,3139.2
2026-02-26,Google,Google 통합 캠페인,40038.149999999994,452,37,3382.5
2026-02-26,Instagram,Instagram 통합 캠페인,25403.58,229,14,2132.14
2026-02-26,Meta,Meta 통합 캠페인,31911.18,290,18,2138.21
2026-02-26,Naver,Naver 통합 캠페인,34013.08,315,26,2228.87
2026-02-27,Google,Google 통합 캠페인,46341.09,575,55,4238.75
2026-02-27,Instagram,Instagram 통합 캠페인,27692.08,220,12,1349.39
2026-02-27,Meta,Meta 통합 캠페인,33719.04,290,24,2762.11
2026-02-27,Naver,Naver 통합 캠페인,40354.17,470,41,3451.71
2026-02-28,Google,Google 통합 캠페인,56141.9,688,49,3374.66
2026-02-28,Instagram,Instagram 통합 캠페인,31925.61,259,13,1675.23
2026-02-28,Meta,Meta 통합 캠페인,40047.79,361,32,3049.35
2026-02-28,Naver,Naver 통합 캠페인,43399.35,419,35,3244.4
2026-03-01,Google,Google 통합 캠페인,43251.37,526,34,3458.55
2026-03-01,Instagram,Instagram 통합 캠페인,24545.260000000002,230,20,3482.42
2026-03-01,Meta,Meta 통합 캠페인,32908.4,311,21,2869.69
2026-03-01,Naver,Naver 통합 캠페인,35728.12,374,21,2039.86
2026-03-02,Google,Google 통합 캠페인,27951.75,312,26,3394.77
2026-03-02,Instagram,Instagram 통합 캠페인,17808.25,157,12,1883.44
2026-03-02,Meta,Meta 통합 캠페인,21770.08,206,16,2106.02
2026-03-02,Naver,Naver 통합 캠페인,25948.16,302,22,2626.22
2026-03-03,Google,Google 통합 캠페인,34437.91,407,25,2492.72
2026-03-03,Instagram,Instagram 통합 캠페인,20598.81,217,11,1871.94
2026-03-03,Meta,Meta 통합 캠페인,24171.87,234,19,2699.44
2026-03-03,Naver,Naver 통합 캠페인,29028.56,341,26,3209.21
2026-03-04,Google,Google 통합 캠페인,33118.880000000005,399,41,4603.21
2026-03-04,Instagram,Instagram 통합 캠페인,21283.9,218,21,3292.79
2026-03-04,Meta,Meta 통합 캠페인,25212.989999999998,258,15,1933.69
2026-03-04,Naver,Naver 통합 캠페인,27706.22,317,24,2836.99
2026-03-05,Google,Google 통합 캠페인,32998.92,378,24,2272.8
2026-03-05,Instagram,Instagram 통합 캠페인,21507.87,198,16,2287.53
2026-03-05,Meta,Meta 통합 캠페인,26194.58,265,22,2632.48
2026-03-05,Naver,Naver 통합 캠페인,29421.65,293,18,2495.72
2026-03-06,Google,Google 통합 캠페인,42776.229999999996,463,38,2815.38
2026-03-06,Instagram,Instagram 통합 캠페인,26336.08,237,11,1368.52
2026-03-06,Meta,Meta 통합 캠페인,31393.95,271,17,2289.96
2026-03-06,Naver,Naver 통합 캠페인,37667.07,370,36,3073.04
2026-03-07,Google,Google 통합 캠페인,48350.3,561,41,3325.48
2026-03-07,Instagram,Instagram 통합 캠페인,30760.18,270,15,1672.89
2026-03-07,Meta,Meta 통합 캠페인,35644.12,337,17,1598.82
2026-03-07,Naver,Naver 통합 캠페인,41953.44,480,41,2975.08
2026-03-08,Google,Google 통합 캠페인,45349.4,519,39,3912.05
2026-03-08,Instagram,Instagram 통합 캠페인,26419.34,235,14,1974.9
2026-03-08,Meta,Meta 통합 캠페인,32906.29,290,23,2244.94
2026-03-08,Naver,Naver 통합 캠페인,37644.16,377,29,2933.54
2026-03-09,Google,Google 통합 캠페인,29717.84,355,30,3760.43
2026-03-09,Instagram,Instagram 통합 캠페인,19945.98,174,11,2122.94
2026-03-09,Meta,Meta 통합 캠페인,22346.31,188,19,3004.64
2026-03-09,Naver,Naver 통합 캠페인,27813.600000000002,294,29,3214.51
2026-03-10,Google,Google 통합 캠페인,31813.89,394,27,3188.38
2026-03-10,Instagram,Instagram 통합 캠페인,19586.91,175,13,2141.38
2026-03-10,Meta,Meta 통합 캠페인,25374.04,243,13,1724.62
2026-03-10,Naver,Naver 통합 캠페인,27851.83,294,18,2606.32
2026-03-11,Google,Google 통합 캠페인,37392.61,407,24,2421.34
2026-03-11,Instagram,Instagram 통합 캠페인,23551.07,209,12,1724.9
2026-03-11,Meta,Meta 통합 캠페인,30124.13,268,29,3667.71
2026-03-11,Naver,Naver 통합 캠페인,32185.839999999997,341,27,2842.21
2026-03-12,Google,Google 통합 캠페인,35553.53,429,36,4003.55
2026-03-12,Instagram,Instagram 통합 캠페인,22368.879999999997,182,15,1942.45
2026-03-12,Meta,Meta 통합 캠페인,29732.53,237,20,2356.84
2026-03-12,Naver,Naver 통합 캠페인,32531.629999999997,312,20,2378.07
2026-03-13,Google,Google 통합 캠페인,39222.5,462,33,3262.64
2026-03-13,Instagram,Instagram 통합 캠페인,24183.56,254,10,1437.41
2026-03-13,Meta,Meta 통합 캠페인,29405.21,278,22,2616.49
2026-03-13,Naver,Naver 통합 캠페인,33939.31,322,26,2233.59
2026-03-14,Google,Google 통합 캠페인,47238.05,534,30,2515.44
2026-03-14,Instagram,Instagram 통합 캠페인,28367.86,289,21,2829.99
2026-03-14,Meta,Meta 통합 캠페인,34772.06,338,22,2688.75
2026-03-14,Naver,Naver 통합 캠페인,38420.07,392,26,2680.22
2026-03-15,Google,Google 통합 캠페인,46266.99,569,35,3066.36
2026-03-15,Instagram,Instagram 통합 캠페인,28815.85,256,20,2499.51
2026-03-15,Meta,Meta 통합 캠페인,34184.86,308,21,2353.23
2026-03-15,Naver,Naver 통합 캠페인,39002.61,386,21,1871.99
2026-03-16,Google,Google 통합 캠페인,27743.46,337,24,3192.72
2026-03-16,Instagram,Instagram 통합 캠페인,17667.08,163,18,3298.64
2026-03-16,Meta,Meta 통합 캠페인,20702.29,182,18,3045.69
2026-03-16,Naver,Naver 통합 캠페인,25982.98,289,18,2001.05
2026-03-17,Google,Google 통합 캠페인,33725.34,372,19,2166.23
2026-03-17,Instagram,Instagram 통합 캠페인,21212.84,201,13,2182.88
2026-03-17,Meta,Meta 통합 캠페인,26760.74,212,17,2040.61
2026-03-17,Naver,Naver 통합 캠페인,31674.27,381,17,1489.91
2026-03-18,Google,Google 통합 캠페인,37137.02,455,28,2402.41
2026-03-18,Instagram,Instagram 통합 캠페인,23474.19,220,18,2457.61
2026-03-18,Meta,Meta 통합 캠페인,28348.11,253,23,2773.04
2026-03-18,Naver,Naver 통합 캠페인,31983.09,319,32,3060.71
2026-03-19,Google,Google 통합 캠페인,38901.2,473,34,3032.05
2026-03-19,Instagram,Instagram 통합 캠페인,23709.24,259,14,2062.6
2026-03-19,Meta,Meta 통합 캠페인,29109.39,277,19,1920.49
2026-03-19,Naver,Naver 통합 캠페인,33855.91,329,29,3160.62
2026-03-20,Google,Google 통합 캠페인,41918.81,494,38,3556.38
2026-03-20,Instagram,Instagram 통합 캠페인,25159.79,209,11,1972.52
2026-03-20,Meta,Meta 통합 캠페인,31491.64,311,21,2229.6
2026-03-20,Naver,Naver 통합 캠페인,35586.76,360,20,1781.86
2026-03-21,Google,Google 통합 캠페인,53873.850000000006,687,59,4437.57
2026-03-21,Instagram,Instagram 통합 캠페인,33093.53,276,26,2992.4
