date,channel,campaign,ad_spend,clicks,conversions,ROAS
2025-12-31,Google,Google 캠페인,20742.55,6631,274,3104.32
2025-12-31,Naver,Naver 캠페인,16242.68,4197,147,3628.77
2025-12-31,Instagram,Instagram 캠페인,10879.87,2680,70,2932.61
2026-01-01,Meta,Meta 캠페인,22476.78,6001,205,2287.27
2026-01-01,Google,Google 캠페인,19423.03,5721,227,3731.07
2026-01-01,Naver,Naver 캠페인,18432.09,5037,185,3089.42
2026-01-01,Instagram,Instagram 캠페인,14002.64,3522,104,3398.09
2026-01-02,Meta,Meta 캠페인,22070.77,5671,207,2861.58
2026-01-02,Google,Google 캠페인,25450.69,7922,327,3165.78
2026-01-02,Naver,Naver 캠페인,18522.81,4802,172,3596.39
2026-01-02,Instagram,Instagram 캠페인,13284.04,2964,83,4591.31
2026-01-03,Meta,Meta 캠페인,20024.36,4919,157,3589.34
2026-01-03,Google,Google 캠페인,25759.98,7655,314,3368.71
2026-01-03,Naver,Naver 캠페인,14448.96,3996,145,5421.03
2026-01-03,Instagram,Instagram 캠페인,16177.13,3419,89,3157.51
2026-01-04,Meta,Meta 캠페인,17335.41,4459,146,3155.74
2026-01-04,Google,Google 캠페인,24797.7,7981,321,3458.51
2026-01-04,Naver,Naver 캠페인,24262.68,6353,220,2560.33
2026-01-04,Instagram,Instagram 캠페인,15504.16,3258,77,3106.59
2026-01-05,Meta,Meta 캠페인,20119.47,5142,154,2415.38
2026-01-05,Google,Google 캠페인,21926.24,6879,272,2772.17
2026-01-05,Naver,Naver 캠페인,15970.13,4593,163,3230.36
2026-01-05,Instagram,Instagram 캠페인,16853.73,3306,100,2092.27
2026-01-06,Meta,Meta 캠페인,17412.05,4676,143,2825.7
2026-01-06,Google,Google 캠페인,26636.77,8031,329,2073.98
2026-01-06,Naver,Naver 캠페인,27829.26,7363,251,1672.85
2026-01-06,Instagram,Instagram 캠페인,18378.23,3659,102,2396.09
2026-01-07,Meta,Meta 캠페인,21780.12,5541,177,2539.55
2026-01-07,Google,Google 캠페인,30882.36,9531,396,2186.14
2026-01-07,Naver,Naver 캠페인,20863.81,5821,201,2238.7
2026-01-07,Instagram,Instagram 캠페인,21129.04,4489,127,2374.73
2026-01-08,Meta,Meta 캠페인,20336.12,4995,168,2889.39
2026-01-08,Google,Google 캠페인,25367.6,7717,317,3676.65
2026-01-08,Naver,Naver 캠페인,17324.75,4778,161,4503.7
2026-01-08,Instagram,Instagram 캠페인,21458.38,4970,150,2178.11
2026-01-09,Meta,Meta 캠페인,25573.17,6591,206,2957.76
2026-01-09,Google,Google 캠페인,29161.67,9301,390,3095.21
2026-01-09,Naver,Naver 캠페인,22886.04,6115,208,3819.98
2026-01-09,Instagram,Instagram 캠페인,16618.8,3746,109,2608.72
2026-01-10,Meta,Meta 캠페인,24234.7,5985,191,3402.15
2026-01-10,Google,Google 캠페인,30694.1,9448,377,3370.19
2026-01-10,Naver,Naver 캠페인,24614.21,6513,222,3330.22
2026-01-10,Instagram,Instagram 캠페인,20451.36,4905,140,2623.11
2026-01-11,Meta,Meta 캠페인,23849.38,6338,207,3471.3
2026-01-11,Google,Google 캠페인,29013.33,8720,358,2962.77
2026-01-11,Naver,Naver 캠페인,21217.55,5953,194,3753.21
2026-01-11,Instagram,Instagram 캠페인,17208.68,3950,99,2950.93
2026-01-12,Meta,Meta 캠페인,22945.15,5551,163,2235.28
2026-01-12,Google,Google 캠페인,31172.48,9800,411,2390.84
2026-01-12,Naver,Naver 캠페인,19294.6,5248,168,3262.79
2026-01-12,Instagram,Instagram 캠페인,19250.78,3828,95,2075.12
2026-01-13,Meta,Meta 캠페인,22770.41,5642,166,2410.36
2026-01-13,Google,Google 캠페인,23834.9,7512,310,3299.31
2026-01-13,Naver,Naver 캠페인,21344.23,5640,195,2676.77
2026-01-13,Instagram,Instagram 캠페인,14354.51,3352,97,2787.69
2026-01-14,Meta,Meta 캠페인,24582.83,6170,190,2163.2
2026-01-14,Google,Google 캠페인,28495.45,8646,360,2730.24
2026-01-14,Naver,Naver 캠페인,20216.79,5325,202,2406.93
2026-01-14,Instagram,Instagram 캠페인,19277.65,4593,121,2284.99
2026-01-15,Meta,Meta 캠페인,17644.23,4974,166,2930.35
2026-01-15,Google,Google 캠페인,29770.08,9126,375,1971.29
2026-01-15,Naver,Naver 캠페인,15420.79,3979,138,3450.18
2026-01-15,Instagram,Instagram 캠페인,15364.77,3978,129,2293.4
2026-01-16,Meta,Meta 캠페인,24573.69,5934,184,2538.39
2026-01-16,Google,Google 캠페인,27906.32,8405,332,2483.47
2026-01-16,Naver,Naver 캠페인,24764.71,6873,227,2759.53
2026-01-16,Instagram,Instagram 캠페인,23230.35,5409,157,2241.8
2026-01-17,Meta,Meta 캠페인,21592.27,5807,169,3975.04
2026-01-17,Google,Google 캠페인,25095.17,7590,311,3540.54
2026-01-17,Naver,Naver 캠페인,24249.47,6816,231,3583.17
2026-01-17,Instagram,Instagram 캠페인,18349.06,3937,116,3228.94
2026-01-18,Meta,Meta 캠페인,29193.11,7534,232,1670.56
2026-01-18,Google,Google 캠페인,32036.09,9950,407,3086.33
2026-01-18,Naver,Naver 캠페인,16839.05,4358,152,4265.61
2026-01-18,Instagram,Instagram 캠페인,19966.17,4738,142,2409.17
2026-01-19,Meta,Meta 캠페인,17686.35,4471,139,2799.24
2026-01-19,Google,Google 캠페인,19078.97,5474,222,3150.51
2026-01-19,Naver,Naver 캠페인,16148.52,4221,141,3333.63
2026-01-19,Instagram,Instagram 캠페인,13471.41,2823,88,2240.44
2026-01-20,Meta,Meta 캠페인,22278.31,5776,171,2071.82
2026-01-20,Google,Google 캠페인,18345.26,5585,220,3963.38
2026-01-20,Naver,Naver 캠페인,19983.44,5097,183,2635.58
2026-01-20,Instagram,Instagram 캠페인,12601.98,3050,74,2812.51
2026-01-21,Meta,Meta 캠페인,16053.6,4160,137,3374.07
2026-01-21,Google,Google 캠페인,20625.85,6255,254,3312.47
2026-01-21,Naver,Naver 캠페인,19750.18,5546,196,2940.71
2026-01-21,Instagram,Instagram 캠페인,9316.48,1956,49,4221.73
2026-01-22,Meta,Meta 캠페인,15935.89,4184,135,3285.22
2026-01-22,Google,Google 캠페인,21690.46,6452,267,2920.53
2026-01-22,Naver,Naver 캠페인,11558.67,3335,119,4527.0
2026-01-22,Instagram,Instagram 캠페인,13452.07,2649,80,2786.67
2026-01-23,Meta,Meta 캠페인,20743.57,5086,149,2913.13
2026-01-23,Google,Google 캠페인,21659.5,6524,261,3703.7
2026-01-23,Naver,Naver 캠페인,21440.45,5971,202,3449.89
2026-01-23,Instagram,Instagram 캠페인,13791.95,3334,97,3486.18
2026-01-24,Meta,Meta 캠페인,20566.3,5454,182,3389.74
2026-01-24,Google,Google 캠페인,27893.36,8736,361,3642.69
2026-01-24,Naver,Naver 캠페인,21720.67,5756,192,3272.67
2026-01-24,Instagram,Instagram 캠페인,10790.75,2173,59,5780.03
2026-01-25,Meta,Meta 캠페인,22352.14,5397,167,2669.42
2026-01-25,Google,Google 캠페인,20611.03,6313,255,4065.78
2026-01-25,Naver,Naver 캠페인,12531.27,3723,134,5163.46
2026-01-25,Instagram,Instagram 캠페인,20670.36,4535,117,2527.39
2026-01-26,Meta,Meta 캠페인,19593.45,5230,164,2288.35
2026-01-26,Google,Google 캠페인,21794.79,6854,289,2040.37
2026-01-26,Naver,Naver 캠페인,17773.26,4820,169,2243.54
2026-01-26,Instagram,Instagram 캠페인,16341.32,3460,100,2218.52
2026-01-27,Meta,Meta 캠페인,19078.73,5214,181,2838.39
2026-01-27,Google,Google 캠페인,17383.46,5131,203,2834.54
2026-01-27,Naver,Naver 캠페인,16648.63,4039,146,3353.28
2026-01-27,Instagram,Instagram 캠페인,14467.69,3451,96,2362.42
2026-01-28,Meta,Meta 캠페인,13916.03,3505,110,4745.57
2026-01-28,Google,Google 캠페인,26284.03,7981,326,2460.18
2026-01-28,Naver,Naver 캠페인,18808.66,5028,193,2959.74
2026-01-28,Instagram,Instagram 캠페인,15458.39,3793,105,2222.98
2026-01-29,Meta,Meta 캠페인,21210.01,5092,158,3092.25
2026-01-29,Google,Google 캠페인,17615.7,5001,219,4076.46
2026-01-29,Naver,Naver 캠페인,15097.69,3986,143,3633.66
2026-01-29,Instagram,Instagram 캠페인,13071.34,3329,78,3083.76
2026-01-30,Meta,Meta 캠페인,21496.73,5475,182,2963.61
2026-01-30,Google,Google 캠페인,23874.7,7584,302,3458.6
2026-01-30,Naver,Naver 캠페인,15631.31,4017,137,4150.26
2026-01-30,Instagram,Instagram 캠페인,17571.64,3681,86,2638.07
2026-01-31,Meta,Meta 캠페인,18801.63,4684,142,3612.58
2026-01-31,Google,Google 캠페인,26486.37,8259,333,3182.44
2026-01-31,Naver,Naver 캠페인,19089.76,5490,182,3371.74
2026-01-31,Instagram,Instagram 캠페인,19387.72,4288,115,2338.05
2026-02-01,Meta,Meta 캠페인,18082.8,4641,142,3539.25
2026-02-01,Google,Google 캠페인,21866.22,6231,257,4465.24
2026-02-01,Naver,Naver 캠페인,20186.4,5862,205,4206.28
2026-02-01,Instagram,Instagram 캠페인,18543.59,3968,118,2709.65
2026-02-02,Meta,Meta 캠페인,15403.64,4071,121,2239.76
2026-02-02,Google,Google 캠페인,22360.66,7219,284,2370.85
2026-02-02,Naver,Naver 캠페인,14531.48,3898,133,2950.2
2026-02-02,Instagram,Instagram 캠페인,9951.69,2242,72,3198.19
2026-02-03,Meta,Meta 캠페인,19133.72,5024,160,2993.45
2026-02-03,Google,Google 캠페인,15626.07,4511,181,4386.65
2026-02-03,Naver,Naver 캠페인,16845.27,4431,147,2973.33
2026-02-03,Instagram,Instagram 캠페인,14048.45,3242,89,3183.26
2026-02-04,Meta,Meta 캠페인,16461.78,3804,124,2844.79
2026-02-04,Google,Google 캠페인,19341.21,5804,220,3325.78
2026-02-04,Naver,Naver 캠페인,15363.86,4182,148,3727.32
2026-02-04,Instagram,Instagram 캠페인,14493.99,3229,83,2866.08
2026-02-05,Meta,Meta 캠페인,15920.73,4180,140,2766.2
2026-02-05,Google,Google 캠페인,16648.41,5440,226,4192.41
2026-02-05,Naver,Naver 캠페인,10429.39,2725,107,5084.26
2026-02-05,Instagram,Instagram 캠페인,14833.52,3092,93,2679.45
2026-02-06,Meta,Meta 캠페인,23182.28,5647,198,2617.37
2026-02-06,Google,Google 캠페인,22290.13,6994,292,3012.06
2026-02-06,Naver,Naver 캠페인,20291.18,5422,192,3105.27
2026-02-06,Instagram,Instagram 캠페인,12582.94,2857,85,4214.21
2026-02-07,Meta,Meta 캠페인,22355.22,6167,195,3869.2
2026-02-07,Google,Google 캠페인,21885.03,6348,250,4341.09
2026-02-07,Naver,Naver 캠페인,18303.33,5240,171,3867.89
2026-02-07,Instagram,Instagram 캠페인,15106.15,3433,97,2793.42
2026-02-08,Meta,Meta 캠페인,18293.04,4953,173,2850.24
2026-02-08,Google,Google 캠페인,23023.8,6890,274,3609.05
2026-02-08,Naver,Naver 캠페인,16496.6,4435,148,3653.82
2026-02-08,Instagram,Instagram 캠페인,14539.28,3251,94,3167.85
2026-02-09,Meta,Meta 캠페인,18744.72,4851,149,2470.17
2026-02-09,Google,Google 캠페인,22518.92,6984,282,2770.98
2026-02-09,Naver,Naver 캠페인,15765.96,4340,153,3835.59
2026-02-09,Instagram,Instagram 캠페인,17593.52,3782,123,2076.65
2026-02-10,Meta,Meta 캠페인,21356.46,5575,180,2033.44
2026-02-10,Google,Google 캠페인,21043.57,6489,265,3496.69
2026-02-10,Naver,Naver 캠페인,17508.15,4763,167,3254.47
2026-02-10,Instagram,Instagram 캠페인,14759.06,3506,90,2748.5
2026-02-11,Meta,Meta 캠페인,19433.19,5126,160,2903.44
2026-02-11,Google,Google 캠페인,23052.29,7352,305,2182.4
2026-02-11,Naver,Naver 캠페인,14570.64,3985,144,4010.49
2026-02-11,Instagram,Instagram 캠페인,15133.4,3392,107,2345.88
2026-02-12,Meta,Meta 캠페인,20956.25,5439,177,2260.85
2026-02-12,Google,Google 캠페인,22256.56,6973,279,3429.63
2026-02-12,Naver,Naver 캠페인,18046.31,4712,157,2700.16
2026-02-12,Instagram,Instagram 캠페인,18130.19,4107,109,2357.15
2026-02-13,Meta,Meta 캠페인,21095.63,5734,182,3387.62
2026-02-13,Google,Google 캠페인,28675.19,8753,372,2682.65
2026-02-13,Naver,Naver 캠페인,15003.01,3885,141,4929.38
2026-02-13,Instagram,Instagram 캠페인,12985.47,3114,78,2990.04
2026-02-14,Meta,Meta 캠페인,20579.76,4925,164,3163.58
2026-02-14,Google,Google 캠페인,22679.32,6994,291,3213.5
2026-02-14,Naver,Naver 캠페인,21867.79,5812,180,2798.63
2026-02-14,Instagram,Instagram 캠페인,15719.28,3508,105,3592.0
2026-02-15,Meta,Meta 캠페인,22543.42,5767,180,2017.41
2026-02-15,Google,Google 캠페인,24644.0,7342,302,2451.14
2026-02-15,Naver,Naver 캠페인,11087.49,2967,93,5486.5
2026-02-15,Instagram,Instagram 캠페인,15838.5,3681,105,2952.53
2026-02-16,Meta,Meta 캠페인,14080.38,3704,108,3295.01
2026-02-16,Google,Google 캠페인,20396.5,6515,270,2782.85
2026-02-16,Naver,Naver 캠페인,16736.25,4361,158,2769.06
2026-02-16,Instagram,Instagram 캠페인,12156.06,2963,84,3064.55
2026-02-17,Meta,Meta 캠페인,19403.18,5228,162,2397.24
2026-02-17,Google,Google 캠페인,20848.75,6438,265,2685.6
2026-02-17,Naver,Naver 캠페인,17769.29,4584,145,2332.06
2026-02-17,Instagram,Instagram 캠페인,12553.48,2358,68,3041.8
2026-02-18,Meta,Meta 캠페인,20766.56,5452,173,2131.19
2026-02-18,Google,Google 캠페인,24302.22,7372,290,2614.04
2026-02-18,Naver,Naver 캠페인,14291.67,3696,131,4107.54
2026-02-18,Instagram,Instagram 캠페인,11255.13,2853,80,3571.48
2026-02-19,Meta,Meta 캠페인,16891.07,4646,143,3607.64
2026-02-19,Google,Google 캠페인,20018.35,6076,255,2529.59
2026-02-19,Naver,Naver 캠페인,12504.84,3577,108,5495.76
2026-02-19,Instagram,Instagram 캠페인,11561.83,2750,88,3934.65
2026-02-20,Meta,Meta 캠페인,25218.82,6524,195,2483.87
2026-02-20,Google,Google 캠페인,26600.2,8195,339,3355.72
2026-02-20,Naver,Naver 캠페인,16393.14,4132,139,2710.75
2026-02-20,Instagram,Instagram 캠페인,12939.68,2711,81,3073.95
2026-02-21,Meta,Meta 캠페인,18800.39,5023,159,4140.79
2026-02-21,Google,Google 캠페인,21462.89,6140,254,4435.36
2026-02-21,Naver,Naver 캠페인,21518.24,5377,199,3351.13
2026-02-21,Instagram,Instagram 캠페인,19088.97,4553,115,2781.5
2026-02-22,Meta,Meta 캠페인,15447.55,4461,137,4370.07
2026-02-22,Google,Google 캠페인,22733.95,6617,270,2905.58
2026-02-22,Naver,Naver 캠페인,15990.93,4094,142,4094.72
2026-02-22,Instagram,Instagram 캠페인,17690.13,4065,114,2862.24
2026-02-23,Meta,Meta 캠페인,17193.37,4704,139,2749.49
2026-02-23,Google,Google 캠페인,19515.87,5992,248,3154.07
2026-02-23,Naver,Naver 캠페인,15509.05,4088,145,2952.31
2026-02-23,Instagram,Instagram 캠페인,14180.54,3263,90,2427.93
2026-02-24,Meta,Meta 캠페인,14337.53,3571,113,3240.65
2026-02-24,Google,Google 캠페인,20141.75,5978,241,4154.48
2026-02-24,Naver,Naver 캠페인,17627.81,4960,168,3636.78
2026-02-24,Instagram,Instagram 캠페인,11934.93,2442,55,3834.04
2026-02-25,Meta,Meta 캠페인,17633.69,4840,134,2745.31
2026-02-25,Google,Google 캠페인,20706.24,6300,259,3410.37
2026-02-25,Naver,Naver 캠페인,15904.27,4312,150,3017.44
2026-02-25,Instagram,Instagram 캠페인,19757.93,4569,124,2006.9
2026-02-26,Meta,Meta 캠페인,15699.7,4010,153,3491.52
2026-02-26,Google,Google 캠페인,24966.66,7346,317,2707.25
2026-02-26,Naver,Naver 캠페인,11278.12,3192,107,4837.36
2026-02-26,Instagram,Instagram 캠페인,12200.96,2440,80,4019.68
2026-02-27,Meta,Meta 캠페인,19404.68,5259,183,3127.18
2026-02-27,Google,Google 캠페인,21281.46,6694,273,3559.24
2026-02-27,Naver,Naver 캠페인,17028.78,4759,161,4084.03
2026-02-27,Instagram,Instagram 캠페인,14860.03,3103,99,3368.48
2026-02-28,Meta,Meta 캠페인,21542.29,5229,165,2525.05
2026-02-28,Google,Google 캠페인,19846.06,5928,244,5320.56
2026-02-28,Naver,Naver 캠페인,19319.35,5427,189,4062.89
2026-02-28,Instagram,Instagram 캠페인,15570.63,3669,102,3354.12
2026-03-01,Meta,Meta 캠페인,19048.03,4661,172,2926.21
2026-03-01,Google,Google 캠페인,20658.97,6317,253,3348.04
2026-03-01,Naver,Naver 캠페인,12944.23,2791,84,5956.96
2026-03-01,Instagram,Instagram 캠페인,17773.27,3725,114,3147.79
2026-03-02,Meta,Meta 캠페인,15507.5,3944,128,2530.44
2026-03-02,Google,Google 캠페인,20558.29,6176,244,2545.89
2026-03-02,Naver,Naver 캠페인,20269.19,5651,195,1688.52
2026-03-02,Instagram,Instagram 캠페인,15561.72,3593,95,1983.66
2026-03-03,Meta,Meta 캠페인,18150.34,4908,149,2384.01
2026-03-03,Google,Google 캠페인,25306.73,8091,343,2540.53
2026-03-03,Naver,Naver 캠페인,16904.59,4529,156,2395.38
2026-03-03,Instagram,Instagram 캠페인,10751.64,2186,65,3095.65
2026-03-04,Meta,Meta 캠페인,19831.77,5090,163,1680.1
2026-03-04,Google,Google 캠페인,19492.51,6325,243,2930.86
2026-03-04,Naver,Naver 캠페인,20018.98,5366,197,2450.28
2026-03-04,Instagram,Instagram 캠페인,16179.22,3388,91,2134.0
2026-03-05,Meta,Meta 캠페인,20030.39,5181,175,2471.72
2026-03-05,Google,Google 캠페인,21858.55,6205,253,2538.95
2026-03-05,Naver,Naver 캠페인,17136.6,4870,181,2194.52
2026-03-05,Instagram,Instagram 캠페인,13663.06,3018,85,2848.49
2026-03-06,Meta,Meta 캠페인,27841.84,7033,215,1478.05
2026-03-06,Google,Google 캠페인,27435.64,8178,347,2573.53
2026-03-06,Naver,Naver 캠페인,21187.15,5473,173,3220.61
2026-03-06,Instagram,Instagram 캠페인,16535.68,3509,76,2712.47
2026-03-07,Meta,Meta 캠페인,15583.67,3631,106,3542.52
2026-03-07,Google,Google 캠페인,22798.44,6892,281,4009.45
2026-03-07,Naver,Naver 캠페인,20052.94,5363,183,3350.98
2026-03-07,Instagram,Instagram 캠페인,17781.71,4333,122,3135.55
2026-03-08,Meta,Meta 캠페인,19137.46,4502,140,2678.53
2026-03-08,Google,Google 캠페인,24542.07,7325,297,3798.04
2026-03-08,Naver,Naver 캠페인,21639.37,6126,222,3106.8
2026-03-08,Instagram,Instagram 캠페인,14960.82,3433,95,3122.0
2026-03-09,Meta,Meta 캠페인,20356.81,5529,187,1981.3
2026-03-09,Google,Google 캠페인,23509.47,7121,295,2355.85
2026-03-09,Naver,Naver 캠페인,16256.33,4315,149,2550.31
2026-03-09,Instagram,Instagram 캠페인,13611.32,3147,91,2282.79
2026-03-10,Meta,Meta 캠페인,18008.68,4374,138,2127.65
2026-03-10,Google,Google 캠페인,21392.23,6874,286,2754.85
2026-03-10,Naver,Naver 캠페인,17096.44,4239,135,2464.71
2026-03-10,Instagram,Instagram 캠페인,10737.59,2845,91,3074.67
2026-03-11,Meta,Meta 캠페인,20540.25,5139,151,2620.31
2026-03-11,Google,Google 캠페인,17235.84,5559,209,4715.13
2026-03-11,Naver,Naver 캠페인,19147.65,5046,168,3565.92
2026-03-11,Instagram,Instagram 캠페인,12500.81,2817,61,3257.12
2026-03-12,Meta,Meta 캠페인,17115.54,4515,151,2574.29
2026-03-12,Google,Google 캠페인,19962.0,6119,262,3631.16
2026-03-12,Naver,Naver 캠페인,11884.76,3063,98,3897.27
2026-03-12,Instagram,Instagram 캠페인,12690.88,3326,86,3292.13
2026-03-13,Meta,Meta 캠페인,21365.86,5562,176,2599.69
2026-03-13,Google,Google 캠페인,24065.33,7220,297,2470.57
2026-03-13,Naver,Naver 캠페인,19579.46,5330,182,2864.49
2026-03-13,Instagram,Instagram 캠페인,14857.08,3514,95,2692.05
2026-03-14,Meta,Meta 캠페인,19832.81,4942,164,2866.86
2026-03-14,Google,Google 캠페인,21415.84,6849,301,4053.09
2026-03-14,Naver,Naver 캠페인,20450.72,5560,190,3211.13
2026-03-14,Instagram,Instagram 캠페인,17811.52,4055,112,3364.48
2026-03-15,Meta,Meta 캠페인,16682.91,4349,156,3718.49
2026-03-15,Google,Google 캠페인,21157.37,6876,287,3569.92
2026-03-15,Naver,Naver 캠페인,15814.18,4449,145,3906.31
2026-03-15,Instagram,Instagram 캠페인,18023.77,4249,118,2853.46
2026-03-16,Meta,Meta 캠페인,17726.51,4470,136,2578.98
2026-03-16,Google,Google 캠페인,23772.76,7454,299,1921.33
2026-03-16,Naver,Naver 캠페인,21439.81,5829,203,2063.67
2026-03-16,Instagram,Instagram 캠페인,13040.97,3180,79,2287.58
2026-03-17,Meta,Meta 캠페인,14675.41,3370,105,2891.83
2026-03-17,Google,Google 캠페인,23633.4,7410,297,2403.61
2026-03-17,Naver,Naver 캠페인,13011.29,3279,119,4104.44
2026-03-17,Instagram,Instagram 캠페인,16099.02,3593,93,2705.32
2026-03-18,Meta,Meta 캠페인,19438.83,4914,149,2643.32
2026-03-18,Google,Google 캠페인,17335.91,5356,218,3233.62
2026-03-18,Naver,Naver 캠페인,14598.21,4182,137,3144.33
2026-03-18,Instagram,Instagram 캠페인,11874.04,2549,76,4049.61
2026-03-19,Meta,Meta 캠페인,20500.69,5387,180,2345.96
2026-03-19,Google,Google 캠페인,20592.27,6939,279,3360.88
2026-03-19,Naver,Naver 캠페인,16313.81,4668,175,3585.07
2026-03-19,Instagram,Instagram 캠페인,11312.54,2762,80,2741.61
2026-03-20,Meta,Meta 캠페인,15892.21,3797,127,3889.48
2026-03-20,Google,Google 캠페인,25842.73,7575,310,2445.45
2026-03-20,Naver,Naver 캠페인,21247.56,5790,184,3087.61
2026-03-20,Instagram,Instagram 캠페인,17316.54,3688,94,1799.66
2026-03-21,Meta,Meta 캠페인,18357.14,4466,135,3217.68
2026-03-21,Google,Google 캠페인,25641.57,8184,337,3886.57
2026-03-21,Naver,Naver 캠페인,14849.06,4035,155,5391.93
2026-03-21,Instagram,Instagram 캠페인,17194.83,3709,105,2837.89
2026-03-22,Meta,Meta 캠페인,17977.72,4701,159,3297.67
2026-03-22,Google,Google 캠페인,23597.18,7371,304,3392.19
2026-03-22,Naver,Naver 캠페인,16566.96,4484,168,3327.95
2026-03-22,Instagram,Instagram 캠페인,8562.58,1782,66,6017.81
2026-03-23,Meta,Meta 캠페인,17863.54,4618,155,2532.22
2026-03-23,Google,Google 캠페인,17772.31,5228,200,3170.18
2026-03-23,Naver,Naver 캠페인,13082.35,3489,120,2924.84
2026-03-23,Instagram,Instagram 캠페인,13249.4,2929,72,2404.14
2026-03-24,Meta,Meta 캠페인,20171.71,5416,179,2088.61
2026-03-24,Google,Google 캠페인,19723.56,5769,234,2901.3
2026-03-24,Naver,Naver 캠페인,14487.71,4100,153,3094.31
2026-03-24,Instagram,Instagram 캠페인,10941.93,2648,76,2962.85
2026-03-25,Meta,Meta 캠페인,14637.57,3848,134,2357.15
2026-03-25,Google,Google 캠페인,18011.42,5476,220,2688.83
2026-03-25,Naver,Naver 캠페인,15854.56,4351,157,2105.12
2026-03-25,Instagram,Instagram 캠페인,12834.48,2651,79,2477.93
2026-03-26,Meta,Meta 캠페인,15045.15,3568,111,3742.21
2026-03-26,Google,Google 캠페인,18485.61,5796,241,3949.31
2026-03-26,Naver,Naver 캠페인,17062.53,4909,172,3294.05
2026-03-26,Instagram,Instagram 캠페인,15048.97,3398,92,1820.57
2026-03-27,Meta,Meta 캠페인,16625.0,4427,141,3189.86
2026-03-27,Google,Google 캠페인,24442.83,7548,304,2712.55
2026-03-27,Naver,Naver 캠페인,24078.34,5920,195,2731.94
2026-03-27,Instagram,Instagram 캠페인,18377.04,3914,115,2423.88
2026-03-28,Meta,Meta 캠페인,18734.02,4641,151,2950.63
2026-03-28,Google,Google 캠페인,23701.82,7137,281,3150.34
2026-03-28,Naver,Naver 캠페인,14283.04,3740,124,4780.53
2026-03-28,Instagram,Instagram 캠페인,15527.36,3215,93,2556.61
2026-03-29,Meta,Meta 캠페인,20631.98,5139,172,3247.15
2026-03-29,Google,Google 캠페인,21107.8,6317,273,4383.92
2026-03-29,Naver,Naver 캠페인,20153.27,5811,199,3948.87
2026-03-29,Instagram,Instagram 캠페인,18425.34,4223,119,2274.04
2026-03-30,Meta,Meta 캠페인,22650.6,5581,174,2362.21
2026-03-30,Google,Google 캠페인,25439.64,7818,329,2602.86
2026-03-30,Naver,Naver 캠페인,15479.24,3839,127,3715.64
2026-03-30,Instagram,Instagram 캠페인,14570.22,3195,81,2369.13
2026-03-31,Meta,Meta 캠페인,14852.54,3950,107,2784.82
2026-03-31,Google,Google 캠페인,23919.01,7763,311,2093.93
2026-03-31,Naver,Naver 캠페인,15933.78,4027,125,2515.86
2026-03-31,Instagram,Instagram 캠페인,13695.24,3264,85,3083.13
2026-04-01,Meta,Meta 캠페인,19792.79,5354,159,2887.68
2026-04-01,Google,Google 캠페인,22996.68,6890,279,2717.16
2026-04-01,Naver,Naver 캠페인,13881.36,3503,127,4011.69
2026-04-01,Instagram,Instagram 캠페인,13915.91,2669,72,2668.24
2026-04-02,Meta,Meta 캠페인,19982.73,5121,151,3095.01
2026-04-02,Google,Google 캠페인,25908.76,8112,330,2729.83
2026-04-02,Naver,Naver 캠페인,17154.91,4700,167,3070.49
2026-04-02,Instagram,Instagram 캠페인,13438.21,2801,85,2826.15
2026-04-03,Meta,Meta 캠페인,16016.5,3946,104,2566.09
2026-04-03,Google,Google 캠페인,24087.04,7609,308,3027.68
2026-04-03,Naver,Naver 캠페인,19803.53,5254,185,2718.38
2026-04-03,Instagram,Instagram 캠페인,16264.41,3594,89,2279.94
2026-04-04,Meta,Meta 캠페인,19075.07,5238,158,3929.38
2026-04-04,Google,Google 캠페인,22043.5,6712,267,4303.24
2026-04-04,Naver,Naver 캠페인,17444.79,4717,147,4206.06
2026-04-04,Instagram,Instagram 캠페인,12057.21,2569,70,4136.1
2026-04-05,Meta,Meta 캠페인,23295.38,6157,191,1751.41
2026-04-05,Google,Google 캠페인,25642.98,7784,310,2787.57
2026-04-05,Naver,Naver 캠페인,15884.79,4403,162,2953.07
2026-04-05,Instagram,Instagram 캠페인,17600.03,4343,123,2132.37
2026-04-06,Meta,Meta 캠페인,21240.41,5081,168,2046.5
2026-04-06,Google,Google 캠페인,19238.04,6217,243,2531.97
2026-04-06,Naver,Naver 캠페인,17194.09,4746,173,2965.2
2026-04-06,Instagram,Instagram 캠페인,14166.2,3334,85,2397.34
2026-04-07,Meta,Meta 캠페인,19144.92,5291,166,2629.54
2026-04-07,Google,Google 캠페인,19873.63,6040,251,3216.67
2026-04-07,Naver,Naver 캠페인,17171.31,4400,147,3377.49
2026-04-07,Instagram,Instagram 캠페인,17046.53,3480,104,2244.55
2026-04-08,Meta,Meta 캠페인,15055.73,3928,127,3168.76
2026-04-08,Google,Google 캠페인,23275.76,7095,287,2506.27
2026-04-08,Naver,Naver 캠페인,19670.21,5091,175,1994.95
2026-04-08,Instagram,Instagram 캠페인,14233.71,2941,74,1826.96
2026-04-09,Meta,Meta 캠페인,18006.94,4631,127,2692.51
2026-04-09,Google,Google 캠페인,22208.84,7031,280,2622.46
2026-04-09,Naver,Naver 캠페인,14914.93,4030,138,3529.5
2026-04-09,Instagram,Instagram 캠페인,14984.14,3286,101,2628.91
