date,channel,campaign,campaign_active,brand_search_volume,ad_spend,clicks
2025-12-03,Instagram,쿠폰 리커버리,1,1059,26615.02,253
2025-12-04,Meta,브랜드 퍼포먼스,0,209,3388.64,25
2025-12-04,Meta,검색 수요 포착,0,345,0.0,0
2025-12-04,Meta,쿠폰 리커버리,0,276,448.01,3
2025-12-04,Google,브랜드 퍼포먼스,0,153,0.0,0
2025-12-04,Google,검색 수요 포착,1,1042,24686.12,301
2025-12-04,Google,쿠폰 리커버리,0,292,1142.96,9
2025-12-04,Naver,브랜드 퍼포먼스,0,276,1714.15,10
2025-12-04,Naver,검색 수요 포착,1,926,10108.57,126
2025-12-04,Naver,쿠폰 리커버리,0,301,1280.14,10
2025-12-04,Instagram,브랜드 퍼포먼스,0,279,3293.27,24
2025-12-04,Instagram,검색 수요 포착,0,316,0.0,0
2025-12-04,Instagram,쿠폰 리커버리,0,268,0.0,0
2025-12-05,Meta,브랜드 퍼포먼스,1,559,11373.35,96
2025-12-05,Meta,검색 수요 포착,0,392,0.0,0
2025-12-05,Meta,쿠폰 리커버리,0,322,2615.11,22
2025-12-05,Google,브랜드 퍼포먼스,0,277,0.0,0
2025-12-05,Google,검색 수요 포착,0,368,2202.83,19
2025-12-05,Google,쿠폰 리커버리,0,265,3328.34,27
2025-12-05,Naver,브랜드 퍼포먼스,0,255,171.48,1
2025-12-05,Naver,검색 수요 포착,0,388,3541.54,36
2025-12-05,Naver,쿠폰 리커버리,0,314,1124.37,7
2025-12-05,Instagram,브랜드 퍼포먼스,1,586,25429.02,232
2025-12-05,Instagram,검색 수요 포착,0,352,0.0,0
2025-12-05,Instagram,쿠폰 리커버리,0,243,0.0,0
2025-12-06,Meta,브랜드 퍼포먼스,1,646,14007.4,97
2025-12-06,Meta,검색 수요 포착,0,405,0.0,0
2025-12-06,Meta,쿠폰 리커버리,0,319,1826.41,14
2025-12-06,Google,브랜드 퍼포먼스,0,272,0.0,0
2025-12-06,Google,검색 수요 포착,0,301,3744.58,39
2025-12-06,Google,쿠폰 리커버리,0,272,1379.15,10
2025-12-06,Naver,브랜드 퍼포먼스,0,294,2611.48,17
2025-12-06,Naver,검색 수요 포착,0,396,1351.84,13
2025-12-06,Naver,쿠폰 리커버리,0,301,785.8,7
2025-12-06,Instagram,브랜드 퍼포먼스,1,651,22740.35,200
2025-12-06,Instagram,검색 수요 포착,0,356,0.0,0
2025-12-06,Instagram,쿠폰 리커버리,0,308,0.0,0
2025-12-07,Meta,브랜드 퍼포먼스,1,618,7558.39,56
2025-12-07,Meta,검색 수요 포착,0,321,0.0,0
2025-12-07,Meta,쿠폰 리커버리,0,285,3232.97,27
2025-12-07,Google,브랜드 퍼포먼스,0,254,0.0,0
2025-12-07,Google,검색 수요 포착,0,323,2764.08,26
2025-12-07,Google,쿠폰 리커버리,0,346,2717.78,18
2025-12-07,Naver,브랜드 퍼포먼스,0,273,1057.16,6
2025-12-07,Naver,검색 수요 포착,0,429,1388.24,14
2025-12-07,Naver,쿠폰 리커버리,0,310,2570.35,22
2025-12-07,Instagram,브랜드 퍼포먼스,1,647,25438.21,233
2025-12-07,Instagram,검색 수요 포착,0,352,0.0,0
2025-12-07,Instagram,쿠폰 리커버리,0,309,0.0,0
2025-12-08,Meta,브랜드 퍼포먼스,0,222,2773.66,16
2025-12-08,Meta,검색 수요 포착,0,396,0.0,0
2025-12-08,Meta,쿠폰 리커버리,0,320,1735.93,12
2025-12-08,Google,브랜드 퍼포먼스,0,258,0.0,0
2025-12-08,Google,검색 수요 포착,1,1018,16480.03,195
2025-12-08,Google,쿠폰 리커버리,0,293,3042.48,23
2025-12-08,Naver,브랜드 퍼포먼스,0,253,4496.33,31
2025-12-08,Naver,검색 수요 포착,1,873,3457.87,40
2025-12-08,Naver,쿠폰 리커버리,0,261,153.41,0
2025-12-08,Instagram,브랜드 퍼포먼스,0,293,3498.35,28
2025-12-08,Instagram,검색 수요 포착,0,321,0.0,0
2025-12-08,Instagram,쿠폰 리커버리,0,312,0.0,0
2025-12-09,Meta,브랜드 퍼포먼스,0,193,2906.08,17
2025-12-09,Meta,검색 수요 포착,0,353,0.0,0
2025-12-09,Meta,쿠폰 리커버리,0,300,1900.12,15
2025-12-09,Google,브랜드 퍼포먼스,0,180,0.0,0
2025-12-09,Google,검색 수요 포착,1,1040,23551.87,275
2025-12-09,Google,쿠폰 리커버리,0,271,2526.24,19
2025-12-09,Naver,브랜드 퍼포먼스,0,244,1723.82,11
2025-12-09,Naver,검색 수요 포착,1,830,10491.18,139
2025-12-09,Naver,쿠폰 리커버리,0,281,2200.79,17
2025-12-09,Instagram,브랜드 퍼포먼스,0,229,3769.68,28
2025-12-09,Instagram,검색 수요 포착,0,447,0.0,0
2025-12-09,Instagram,쿠폰 리커버리,0,277,0.0,0
2025-12-10,Meta,브랜드 퍼포먼스,0,299,3044.18,18
2025-12-10,Meta,검색 수요 포착,0,319,0.0,0
2025-12-10,Meta,쿠폰 리커버리,0,295,1657.29,11
2025-12-10,Google,브랜드 퍼포먼스,0,227,0.0,0
2025-12-10,Google,검색 수요 포착,1,956,23837.73,300
2025-12-10,Google,쿠폰 리커버리,0,287,2902.61,24
2025-12-10,Naver,브랜드 퍼포먼스,0,261,1526.63,9
2025-12-10,Naver,검색 수요 포착,1,955,23118.74,315
2025-12-10,Naver,쿠폰 리커버리,0,233,459.34,3
2025-12-10,Instagram,브랜드 퍼포먼스,0,290,3783.26,28
2025-12-10,Instagram,검색 수요 포착,0,344,0.0,0
2025-12-10,Instagram,쿠폰 리커버리,0,315,0.0,0
2025-12-11,Meta,브랜드 퍼포먼스,0,306,2450.26,15
2025-12-11,Meta,검색 수요 포착,0,370,0.0,0
2025-12-11,Meta,쿠폰 리커버리,0,331,2529.45,24
2025-12-11,Google,브랜드 퍼포먼스,0,277,0.0,0
2025-12-11,Google,검색 수요 포착,1,1048,31580.13,421
2025-12-11,Google,쿠폰 리커버리,0,268,1894.0,15
2025-12-11,Naver,브랜드 퍼포먼스,0,248,1941.72,14
2025-12-11,Naver,검색 수요 포착,1,993,14475.01,183
2025-12-11,Naver,쿠폰 리커버리,0,347,1500.06,12
2025-12-11,Instagram,브랜드 퍼포먼스,0,186,4227.74,28
2025-12-11,Instagram,검색 수요 포착,0,322,0.0,0
2025-12-11,Instagram,쿠폰 리커버리,0,292,0.0,0
2025-12-12,Meta,브랜드 퍼포먼스,1,644,21359.39,193
2025-12-12,Meta,검색 수요 포착,0,345,0.0,0
2025-12-12,Meta,쿠폰 리커버리,0,354,1590.41,13
2025-12-12,Google,브랜드 퍼포먼스,0,241,0.0,0
2025-12-12,Google,검색 수요 포착,0,401,4565.91,43
2025-12-12,Google,쿠폰 리커버리,0,284,1993.52,18
2025-12-12,Naver,브랜드 퍼포먼스,0,202,2086.34,13
2025-12-12,Naver,검색 수요 포착,0,381,1463.62,14
2025-12-12,Naver,쿠폰 리커버리,0,357,2191.55,17
2025-12-12,Instagram,브랜드 퍼포먼스,1,616,25648.96,259
2025-12-12,Instagram,검색 수요 포착,0,321,0.0,0
2025-12-12,Instagram,쿠폰 리커버리,0,350,0.0,0
2025-12-13,Meta,브랜드 퍼포먼스,1,751,36193.1,307
2025-12-13,Meta,검색 수요 포착,0,338,0.0,0
2025-12-13,Meta,쿠폰 리커버리,0,322,0.0,0
2025-12-13,Google,브랜드 퍼포먼스,0,294,0.0,0
2025-12-13,Google,검색 수요 포착,0,363,2980.09,30
2025-12-13,Google,쿠폰 리커버리,0,243,3867.84,29
2025-12-13,Naver,브랜드 퍼포먼스,0,237,1295.97,8
2025-12-13,Naver,검색 수요 포착,0,431,2785.89,29
2025-12-13,Naver,쿠폰 리커버리,0,226,1618.85,13
2025-12-13,Instagram,브랜드 퍼포먼스,1,643,27911.09,278
2025-12-13,Instagram,검색 수요 포착,0,391,0.0,0
2025-12-13,Instagram,쿠폰 리커버리,0,259,0.0,0
2025-12-14,Meta,브랜드 퍼포먼스,1,583,16821.56,145
2025-12-14,Meta,검색 수요 포착,0,256,0.0,0
2025-12-14,Meta,쿠폰 리커버리,0,312,1553.48,15
2025-12-14,Google,브랜드 퍼포먼스,0,243,0.0,0
2025-12-14,Google,검색 수요 포착,0,347,4061.77,42
2025-12-14,Google,쿠폰 리커버리,0,293,808.88,7
2025-12-14,Naver,브랜드 퍼포먼스,0,191,1139.49,8
2025-12-14,Naver,검색 수요 포착,0,354,1888.51,20
2025-12-14,Naver,쿠폰 리커버리,0,296,1557.62,11
2025-12-14,Instagram,브랜드 퍼포먼스,1,670,21283.82,200
2025-12-14,Instagram,검색 수요 포착,0,365,0.0,0
2025-12-14,Instagram,쿠폰 리커버리,0,251,0.0,0
2025-12-15,Meta,브랜드 퍼포먼스,0,241,2788.83,18
2025-12-15,Meta,검색 수요 포착,0,377,0.0,0
2025-12-15,Meta,쿠폰 리커버리,0,242,1556.68,13
2025-12-15,Google,브랜드 퍼포먼스,0,241,0.0,0
2025-12-15,Google,검색 수요 포착,1,1038,34088.74,397
2025-12-15,Google,쿠폰 리커버리,0,309,662.79,5
2025-12-15,Naver,브랜드 퍼포먼스,0,241,1545.79,9
2025-12-15,Naver,검색 수요 포착,1,1026,18643.46,238
2025-12-15,Naver,쿠폰 리커버리,0,249,876.48,6
2025-12-15,Instagram,브랜드 퍼포먼스,0,291,3380.6,24
2025-12-15,Instagram,검색 수요 포착,0,357,0.0,0
2025-12-15,Instagram,쿠폰 리커버리,0,234,0.0,0
2025-12-16,Meta,브랜드 퍼포먼스,0,298,2200.32,16
2025-12-16,Meta,검색 수요 포착,0,335,0.0,0
2025-12-16,Meta,쿠폰 리커버리,0,257,1737.5,14
2025-12-16,Google,브랜드 퍼포먼스,0,202,0.0,0
2025-12-16,Google,검색 수요 포착,1,1015,31659.08,388
2025-12-16,Google,쿠폰 리커버리,0,283,532.72,3
2025-12-16,Naver,브랜드 퍼포먼스,0,260,2376.51,15
2025-12-16,Naver,검색 수요 포착,1,943,6615.0,84
2025-12-16,Naver,쿠폰 리커버리,0,314,1571.33,12
2025-12-16,Instagram,브랜드 퍼포먼스,0,246,3250.3,22
2025-12-16,Instagram,검색 수요 포착,0,382,0.0,0
2025-12-16,Instagram,쿠폰 리커버리,0,318,0.0,0
2025-12-17,Meta,브랜드 퍼포먼스,0,290,2516.86,16
2025-12-17,Meta,검색 수요 포착,0,353,0.0,0
2025-12-17,Meta,쿠폰 리커버리,0,276,2081.08,17
2025-12-17,Google,브랜드 퍼포먼스,0,218,0.0,0
2025-12-17,Google,검색 수요 포착,1,1035,31600.21,395
2025-12-17,Google,쿠폰 리커버리,0,235,898.59,7
2025-12-17,Naver,브랜드 퍼포먼스,0,233,770.99,5
2025-12-17,Naver,검색 수요 포착,1,898,7507.25,101
2025-12-17,Naver,쿠폰 리커버리,0,282,3026.24,22
2025-12-17,Instagram,브랜드 퍼포먼스,0,221,3663.46,26
2025-12-17,Instagram,검색 수요 포착,0,344,0.0,0
2025-12-17,Instagram,쿠폰 리커버리,0,315,0.0,0
2025-12-18,Meta,브랜드 퍼포먼스,0,269,3395.1,17
2025-12-18,Meta,검색 수요 포착,0,345,0.0,0
2025-12-18,Meta,쿠폰 리커버리,0,319,837.83,6
2025-12-18,Google,브랜드 퍼포먼스,0,185,0.0,0
2025-12-18,Google,검색 수요 포착,1,1055,27674.24,338
2025-12-18,Google,쿠폰 리커버리,0,222,1328.43,12
2025-12-18,Naver,브랜드 퍼포먼스,0,253,2662.22,17
2025-12-18,Naver,검색 수요 포착,1,1007,11749.53,163
2025-12-18,Naver,쿠폰 리커버리,0,196,135.0,0
2025-12-18,Instagram,브랜드 퍼포먼스,0,203,3274.04,25
2025-12-18,Instagram,검색 수요 포착,0,406,0.0,0
2025-12-18,Instagram,쿠폰 리커버리,0,287,0.0,0
2025-12-19,Meta,브랜드 퍼포먼스,1,627,21539.37,158
2025-12-19,Meta,검색 수요 포착,0,319,0.0,0
2025-12-19,Meta,쿠폰 리커버리,0,310,2168.5,17
2025-12-19,Google,브랜드 퍼포먼스,0,232,0.0,0
2025-12-19,Google,검색 수요 포착,0,365,5693.91,56
2025-12-19,Google,쿠폰 리커버리,0,334,1607.97,12
2025-12-19,Naver,브랜드 퍼포먼스,0,235,2229.54,16
2025-12-19,Naver,검색 수요 포착,0,384,1804.14,17
2025-12-19,Naver,쿠폰 리커버리,0,308,1839.21,14
2025-12-19,Instagram,브랜드 퍼포먼스,1,651,29016.49,259
2025-12-19,Instagram,검색 수요 포착,0,389,0.0,0
2025-12-19,Instagram,쿠폰 리커버리,0,286,0.0,0
2025-12-20,Meta,브랜드 퍼포먼스,1,599,9884.65,85
2025-12-20,Meta,검색 수요 포착,0,378,0.0,0
2025-12-20,Meta,쿠폰 리커버리,0,291,2906.18,24
2025-12-20,Google,브랜드 퍼포먼스,0,257,0.0,0
2025-12-20,Google,검색 수요 포착,0,371,4800.5,48
2025-12-20,Google,쿠폰 리커버리,0,231,975.08,8
2025-12-20,Naver,브랜드 퍼포먼스,0,266,2730.05,17
2025-12-20,Naver,검색 수요 포착,0,331,1547.94,17
2025-12-20,Naver,쿠폰 리커버리,0,314,599.39,4
2025-12-20,Instagram,브랜드 퍼포먼스,1,628,25164.44,233
2025-12-20,Instagram,검색 수요 포착,0,304,0.0,0
2025-12-20,Instagram,쿠폰 리커버리,0,271,0.0,0
2025-12-21,Meta,브랜드 퍼포먼스,1,623,17385.01,140
2025-12-21,Meta,검색 수요 포착,0,330,0.0,0
2025-12-21,Meta,쿠폰 리커버리,0,262,1422.77,11
2025-12-21,Google,브랜드 퍼포먼스,0,271,0.0,0
2025-12-21,Google,검색 수요 포착,0,448,2894.52,29
2025-12-21,Google,쿠폰 리커버리,0,249,2440.11,19
2025-12-21,Naver,브랜드 퍼포먼스,0,237,1385.9,7
2025-12-21,Naver,검색 수요 포착,0,354,1880.04,18
2025-12-21,Naver,쿠폰 리커버리,0,296,1282.84,7
2025-12-21,Instagram,브랜드 퍼포먼스,1,606,24137.34,217
2025-12-21,Instagram,검색 수요 포착,0,394,0.0,0
2025-12-21,Instagram,쿠폰 리커버리,0,263,0.0,0
2025-12-22,Meta,브랜드 퍼포먼스,0,263,1923.09,11
2025-12-22,Meta,검색 수요 포착,0,342,0.0,0
2025-12-22,Meta,쿠폰 리커버리,0,327,1959.22,16
2025-12-22,Google,브랜드 퍼포먼스,0,214,0.0,0
2025-12-22,Google,검색 수요 포착,1,1009,31322.18,385
2025-12-22,Google,쿠폰 리커버리,0,288,836.92,6
2025-12-22,Naver,브랜드 퍼포먼스,0,241,514.8,2
2025-12-22,Naver,검색 수요 포착,1,962,20364.65,281
2025-12-22,Naver,쿠폰 리커버리,0,275,1105.95,9
2025-12-22,Instagram,브랜드 퍼포먼스,0,231,3403.81,23
2025-12-22,Instagram,검색 수요 포착,0,312,0.0,0
2025-12-22,Instagram,쿠폰 리커버리,0,300,0.0,0
2025-12-23,Meta,브랜드 퍼포먼스,0,332,2987.84,20
2025-12-23,Meta,검색 수요 포착,0,398,0.0,0
2025-12-23,Meta,쿠폰 리커버리,0,353,824.3,6
2025-12-23,Google,브랜드 퍼포먼스,0,229,0.0,0
2025-12-23,Google,검색 수요 포착,1,1029,33787.82,418
2025-12-23,Google,쿠폰 리커버리,0,252,135.0,0
2025-12-23,Naver,브랜드 퍼포먼스,0,265,768.43,6
2025-12-23,Naver,검색 수요 포착,1,951,20407.08,260
2025-12-23,Naver,쿠폰 리커버리,0,235,523.06,3
2025-12-23,Instagram,브랜드 퍼포먼스,0,277,3147.98,26
2025-12-23,Instagram,검색 수요 포착,0,372,0.0,0
2025-12-23,Instagram,쿠폰 리커버리,0,267,0.0,0
2025-12-24,Meta,브랜드 퍼포먼스,0,200,1248.82,7
2025-12-24,Meta,검색 수요 포착,0,348,0.0,0
2025-12-24,Meta,쿠폰 리커버리,0,248,1894.36,17
2025-12-24,Google,브랜드 퍼포먼스,0,224,0.0,0
2025-12-24,Google,검색 수요 포착,1,1011,17941.59,239
2025-12-24,Google,쿠폰 리커버리,0,274,1642.3,13
2025-12-24,Naver,브랜드 퍼포먼스,0,258,702.97,5
2025-12-24,Naver,검색 수요 포착,1,989,21049.03,279
2025-12-24,Naver,쿠폰 리커버리,0,291,0.0,0
2025-12-24,Instagram,브랜드 퍼포먼스,0,270,2656.08,22
2025-12-24,Instagram,검색 수요 포착,0,348,0.0,0
2025-12-24,Instagram,쿠폰 리커버리,0,243,0.0,0
2025-12-25,Meta,브랜드 퍼포먼스,0,314,2308.34,18
2025-12-25,Meta,검색 수요 포착,0,335,0.0,0
2025-12-25,Meta,쿠폰 리커버리,0,279,1354.11,10
2025-12-25,Google,브랜드 퍼포먼스,0,168,0.0,0
2025-12-25,Google,검색 수요 포착,1,968,20737.65,256
2025-12-25,Google,쿠폰 리커버리,0,315,2228.99,20
2025-12-25,Naver,브랜드 퍼포먼스,0,269,1931.83,13
2025-12-25,Naver,검색 수요 포착,1,958,14944.45,203
2025-12-25,Naver,쿠폰 리커버리,0,271,371.39,2
2025-12-25,Instagram,브랜드 퍼포먼스,0,248,3205.02,19
2025-12-25,Instagram,검색 수요 포착,0,355,0.0,0
2025-12-25,Instagram,쿠폰 리커버리,0,280,0.0,0
2025-12-26,Meta,브랜드 퍼포먼스,1,712,33391.88,297
2025-12-26,Meta,검색 수요 포착,0,423,0.0,0
2025-12-26,Meta,쿠폰 리커버리,0,231,432.69,3
2025-12-26,Google,브랜드 퍼포먼스,0,175,0.0,0
2025-12-26,Google,검색 수요 포착,0,390,6598.08,62
2025-12-26,Google,쿠폰 리커버리,0,303,135.0,0
2025-12-26,Naver,브랜드 퍼포먼스,0,213,1904.35,13
2025-12-26,Naver,검색 수요 포착,0,423,1899.46,20
2025-12-26,Naver,쿠폰 리커버리,0,365,1601.26,12
2025-12-26,Instagram,브랜드 퍼포먼스,1,699,27507.24,216
2025-12-26,Instagram,검색 수요 포착,0,348,0.0,0
2025-12-26,Instagram,쿠폰 리커버리,0,312,0.0,0
2025-12-27,Meta,브랜드 퍼포먼스,1,677,21244.26,158
2025-12-27,Meta,검색 수요 포착,0,349,0.0,0
2025-12-27,Meta,쿠폰 리커버리,0,384,2227.38,17
2025-12-27,Google,브랜드 퍼포먼스,0,226,0.0,0
2025-12-27,Google,검색 수요 포착,0,383,5768.49,55
2025-12-27,Google,쿠폰 리커버리,0,261,1622.67,14
2025-12-27,Naver,브랜드 퍼포먼스,0,264,1045.55,7
2025-12-27,Naver,검색 수요 포착,0,312,2229.35,23
2025-12-27,Naver,쿠폰 리커버리,0,266,2516.4,22
2025-12-27,Instagram,브랜드 퍼포먼스,1,681,28729.35,290
2025-12-27,Instagram,검색 수요 포착,0,339,0.0,0
2025-12-27,Instagram,쿠폰 리커버리,0,249,0.0,0
2025-12-28,Meta,브랜드 퍼포먼스,1,667,26087.81,212
2025-12-28,Meta,검색 수요 포착,0,323,0.0,0
2025-12-28,Meta,쿠폰 리커버리,0,206,135.0,0
2025-12-28,Google,브랜드 퍼포먼스,0,295,0.0,0
2025-12-28,Google,검색 수요 포착,0,346,4738.99,45
2025-12-28,Google,쿠폰 리커버리,0,300,432.09,3
2025-12-28,Naver,브랜드 퍼포먼스,0,279,1690.91,12
2025-12-28,Naver,검색 수요 포착,0,323,2042.33,21
2025-12-28,Naver,쿠폰 리커버리,0,256,1194.14,8
2025-12-28,Instagram,브랜드 퍼포먼스,1,598,23199.71,187
2025-12-28,Instagram,검색 수요 포착,0,383,0.0,0
2025-12-28,Instagram,쿠폰 리커버리,0,306,0.0,0
2025-12-29,Meta,브랜드 퍼포먼스,0,228,2508.81,16
2025-12-29,Meta,검색 수요 포착,0,449,0.0,0
2025-12-29,Meta,쿠폰 리커버리,0,300,2173.16,19
2025-12-29,Google,브랜드 퍼포먼스,0,208,0.0,0
2025-12-29,Google,검색 수요 포착,1,968,31090.34,387
2025-12-29,Google,쿠폰 리커버리,0,365,1271.17,9
2025-12-29,Naver,브랜드 퍼포먼스,0,305,1636.52,9
2025-12-29,Naver,검색 수요 포착,1,973,18397.39,258
2025-12-29,Naver,쿠폰 리커버리,0,232,1048.25,8
2025-12-29,Instagram,브랜드 퍼포먼스,0,252,3745.19,23
2025-12-29,Instagram,검색 수요 포착,0,304,0.0,0
2025-12-29,Instagram,쿠폰 리커버리,0,296,0.0,0
2025-12-30,Meta,브랜드 퍼포먼스,0,263,2927.66,19
2025-12-30,Meta,검색 수요 포착,0,392,0.0,0
2025-12-30,Meta,쿠폰 리커버리,0,259,1699.41,13
2025-12-30,Google,브랜드 퍼포먼스,0,214,0.0,0
2025-12-30,Google,검색 수요 포착,1,989,22520.74,275
2025-12-30,Google,쿠폰 리커버리,0,259,2862.09,25
2025-12-30,Naver,브랜드 퍼포먼스,0,309,1571.29,10
2025-12-30,Naver,검색 수요 포착,1,919,9140.12,125
2025-12-30,Naver,쿠폰 리커버리,0,255,2395.35,21
2025-12-30,Instagram,브랜드 퍼포먼스,0,258,3921.1,25
2025-12-30,Instagram,검색 수요 포착,0,320,0.0,0
2025-12-30,Instagram,쿠폰 리커버리,0,293,0.0,0
2025-12-31,Meta,브랜드 퍼포먼스,0,272,3113.2,18
2025-12-31,Meta,검색 수요 포착,0,317,0.0,0
2025-12-31,Meta,쿠폰 리커버리,0,353,1272.35,11
2025-12-31,Google,브랜드 퍼포먼스,0,155,0.0,0
2025-12-31,Google,검색 수요 포착,1,1033,31227.3,385
2025-12-31,Google,쿠폰 리커버리,0,268,935.76,8
2025-12-31,Naver,브랜드 퍼포먼스,0,247,2363.01,16
2025-12-31,Naver,검색 수요 포착,1,911,15808.71,219
2025-12-31,Naver,쿠폰 리커버리,0,299,142.94,1
2025-12-31,Instagram,브랜드 퍼포먼스,0,265,3624.43,27
2025-12-31,Instagram,검색 수요 포착,0,309,0.0,0
2025-12-31,Instagram,쿠폰 리커버리,0,278,0.0,0
2026-01-01,Meta,브랜드 퍼포먼스,0,220,1255.3,8
2026-01-01,Meta,검색 수요 포착,0,336,0.0,0
2026-01-01,Meta,쿠폰 리커버리,0,334,3414.84,26
2026-01-01,Google,브랜드 퍼포먼스,0,240,0.0,0
2026-01-01,Google,검색 수요 포착,1,1052,38096.09,480
2026-01-01,Google,쿠폰 리커버리,0,275,705.58,4
2026-01-01,Naver,브랜드 퍼포먼스,0,304,1488.01,10
2026-01-01,Naver,검색 수요 포착,1,1007,17492.52,229
2026-01-01,Naver,쿠폰 리커버리,0,266,1405.13,10
2026-01-01,Instagram,브랜드 퍼포먼스,0,298,3921.93,27
2026-01-01,Instagram,검색 수요 포착,0,350,0.0,0
2026-01-01,Instagram,쿠폰 리커버리,0,250,0.0,0
2026-01-02,Meta,브랜드 퍼포먼스,1,656,23929.59,206
2026-01-02,Meta,검색 수요 포착,0,345,0.0,0
2026-01-02,Meta,쿠폰 리커버리,0,265,1536.91,12
2026-01-02,Google,브랜드 퍼포먼스,0,237,0.0,0
2026-01-02,Google,검색 수요 포착,0,380,5298.35,55
2026-01-02,Google,쿠폰 리커버리,0,308,1548.1,12
2026-01-02,Naver,브랜드 퍼포먼스,0,219,1024.67,7
2026-01-02,Naver,검색 수요 포착,0,354,135.0,0
2026-01-02,Naver,쿠폰 리커버리,0,349,4526.94,36
2026-01-02,Instagram,브랜드 퍼포먼스,1,670,28329.27,280
2026-01-02,Instagram,검색 수요 포착,0,352,0.0,0
2026-01-02,Instagram,쿠폰 리커버리,0,248,0.0,0
2026-01-03,Meta,브랜드 퍼포먼스,1,707,23697.03,181
2026-01-03,Meta,검색 수요 포착,0,390,0.0,0
2026-01-03,Meta,쿠폰 리커버리,0,305,2478.9,19
2026-01-03,Google,브랜드 퍼포먼스,0,201,0.0,0
2026-01-03,Google,검색 수요 포착,0,427,6700.69,68
2026-01-03,Google,쿠폰 리커버리,0,318,1532.63,13
2026-01-03,Naver,브랜드 퍼포먼스,0,233,2758.46,18
2026-01-03,Naver,검색 수요 포착,0,367,3191.5,34
2026-01-03,Naver,쿠폰 리커버리,0,255,757.7,7
2026-01-03,Instagram,브랜드 퍼포먼스,1,678,32323.96,271
2026-01-03,Instagram,검색 수요 포착,0,373,0.0,0
2026-01-03,Instagram,쿠폰 리커버리,0,232,0.0,0
2026-01-04,Meta,브랜드 퍼포먼스,1,661,33129.92,237
2026-01-04,Meta,검색 수요 포착,0,403,0.0,0
2026-01-04,Meta,쿠폰 리커버리,0,332,291.01,2
2026-01-04,Google,브랜드 퍼포먼스,0,253,0.0,0
2026-01-04,Google,검색 수요 포착,0,474,2931.18,32
2026-01-04,Google,쿠폰 리커버리,0,327,4480.46,36
2026-01-04,Naver,브랜드 퍼포먼스,0,273,3789.93,24
2026-01-04,Naver,검색 수요 포착,0,336,1319.39,14
2026-01-04,Naver,쿠폰 리커버리,0,316,981.09,8
2026-01-04,Instagram,브랜드 퍼포먼스,1,671,28468.84,291
2026-01-04,Instagram,검색 수요 포착,0,342,0.0,0
2026-01-04,Instagram,쿠폰 리커버리,0,303,0.0,0
2026-01-05,Meta,브랜드 퍼포먼스,0,254,2361.22,15
2026-01-05,Meta,검색 수요 포착,0,335,0.0,0
2026-01-05,Meta,쿠폰 리커버리,0,310,1126.41,10
2026-01-05,Google,브랜드 퍼포먼스,0,255,0.0,0
2026-01-05,Google,검색 수요 포착,1,988,27747.84,328
2026-01-05,Google,쿠폰 리커버리,0,302,974.64,7
2026-01-05,Naver,브랜드 퍼포먼스,0,237,2152.83,16
2026-01-05,Naver,검색 수요 포착,1,934,3522.0,43
2026-01-05,Naver,쿠폰 리커버리,0,299,1935.83,16
2026-01-05,Instagram,브랜드 퍼포먼스,0,242,2978.04,24
2026-01-05,Instagram,검색 수요 포착,0,347,0.0,0
2026-01-05,Instagram,쿠폰 리커버리,0,226,0.0,0
2026-01-06,Meta,브랜드 퍼포먼스,0,270,1378.7,9
2026-01-06,Meta,검색 수요 포착,0,366,0.0,0
2026-01-06,Meta,쿠폰 리커버리,0,303,3051.65,22
2026-01-06,Google,브랜드 퍼포먼스,0,158,0.0,0
2026-01-06,Google,검색 수요 포착,1,994,24845.75,285
2026-01-06,Google,쿠폰 리커버리,0,306,2130.0,17
2026-01-06,Naver,브랜드 퍼포먼스,0,195,2535.07,16
2026-01-06,Naver,검색 수요 포착,1,954,10045.3,130
2026-01-06,Naver,쿠폰 리커버리,0,289,1260.5,8
2026-01-06,Instagram,브랜드 퍼포먼스,0,259,3630.95,24
2026-01-06,Instagram,검색 수요 포착,0,357,0.0,0
2026-01-06,Instagram,쿠폰 리커버리,0,290,0.0,0
2026-01-07,Meta,브랜드 퍼포먼스,0,249,2681.42,16
2026-01-07,Meta,검색 수요 포착,0,429,0.0,0
2026-01-07,Meta,쿠폰 리커버리,0,256,1781.76,13
2026-01-07,Google,브랜드 퍼포먼스,0,211,0.0,0
2026-01-07,Google,검색 수요 포착,1,1025,38574.33,450
2026-01-07,Google,쿠폰 리커버리,0,239,309.17,2
2026-01-07,Naver,브랜드 퍼포먼스,0,272,2866.55,17
2026-01-07,Naver,검색 수요 포착,1,885,13079.38,168
2026-01-07,Naver,쿠폰 리커버리,0,283,495.82,4
2026-01-07,Instagram,브랜드 퍼포먼스,0,223,3633.3,28
2026-01-07,Instagram,검색 수요 포착,0,365,0.0,0
2026-01-07,Instagram,쿠폰 리커버리,0,299,0.0,0
2026-01-08,Meta,브랜드 퍼포먼스,0,217,3723.46,24
2026-01-08,Meta,검색 수요 포착,0,319,0.0,0
2026-01-08,Meta,쿠폰 리커버리,0,260,1133.34,11
2026-01-08,Google,브랜드 퍼포먼스,0,245,0.0,0
2026-01-08,Google,검색 수요 포착,1,980,24772.11,283
2026-01-08,Google,쿠폰 리커버리,0,349,3027.07,22
2026-01-08,Naver,브랜드 퍼포먼스,0,270,2603.69,18
