date,customer_segment,acquisition_channel,new_customers,signups,returning_customers,repeat_purchase_rate,cart_abandon_rate,coupon_redemption_count,clicks,attributed_revenue
2025-11-10,가격 민감,Meta,0,0,2,0.184,0.438,0,0,0
2025-11-10,가격 민감,Google,0,0,0,0.2174,0.4323,0,23,19828
2025-11-10,가격 민감,Naver,4,4,2,0.1799,0.3807,0,9,5470
2025-11-10,가격 민감,Instagram,4,4,0,0.1751,0.3867,1,0,0
2025-11-10,재구매 후보,Meta,1,1,1,0.2894,0.2449,0,13,18965
2025-11-10,재구매 후보,Google,0,0,0,0.3486,0.2623,0,14,13046
2025-11-10,재구매 후보,Naver,2,2,1,0.3511,0.214,2,3,3279
2025-11-10,재구매 후보,Instagram,0,0,0,0.3406,0.2537,0,14,24606
2025-11-10,VIP,Meta,4,5,1,0.5223,0.1423,0,3,4485
2025-11-10,VIP,Google,0,0,0,0.4815,0.1633,0,0,0
2025-11-10,VIP,Naver,0,0,1,0.5228,0.1466,0,0,0
2025-11-10,VIP,Instagram,0,0,0,0.5107,0.113,0,9,14245
2025-11-10,휴면 복귀,Meta,0,0,0,0.2638,0.3248,0,8,6280
2025-11-10,휴면 복귀,Google,2,2,0,0.2308,0.3031,0,16,15973
2025-11-10,휴면 복귀,Naver,3,3,0,0.1922,0.3455,0,12,11517
2025-11-10,휴면 복귀,Instagram,0,0,0,0.1918,0.32,0,0,0
2025-11-11,신규 탐색,Meta,2,2,2,0.108,0.2607,0,16,17249
2025-11-11,신규 탐색,Google,0,0,0,0.1341,0.3331,0,21,13524
2025-11-11,신규 탐색,Naver,0,0,0,0.1291,0.3173,0,18,14247
2025-11-11,신규 탐색,Instagram,2,2,0,0.108,0.3506,0,10,9850
2025-11-11,가격 민감,Meta,1,1,2,0.1973,0.3375,0,0,0
2025-11-11,가격 민감,Google,1,1,0,0.2214,0.3944,0,31,22647
2025-11-11,가격 민감,Naver,0,0,0,0.2095,0.4238,0,17,11362
2025-11-11,가격 민감,Instagram,0,0,0,0.1665,0.4232,0,0,0
2025-11-11,재구매 후보,Meta,2,2,4,0.3133,0.2883,0,16,18616
2025-11-11,재구매 후보,Google,2,2,1,0.3793,0.2232,0,4,7159
2025-11-11,재구매 후보,Naver,3,3,4,0.3228,0.1953,0,24,42141
2025-11-11,재구매 후보,Instagram,0,0,0,0.3225,0.2693,0,20,17211
2025-11-11,VIP,Meta,0,0,0,0.5048,0.1011,0,5,11381
2025-11-11,VIP,Google,1,1,1,0.5336,0.117,0,17,31758
2025-11-11,VIP,Naver,4,4,3,0.5526,0.152,1,0,0
2025-11-11,VIP,Instagram,1,1,2,0.5061,0.1683,0,1,2156
2025-11-11,휴면 복귀,Meta,0,0,1,0.2728,0.2961,0,0,0
2025-11-11,휴면 복귀,Google,0,0,0,0.2399,0.3102,0,24,20652
2025-11-11,휴면 복귀,Naver,6,7,5,0.2341,0.3233,3,21,15264
2025-11-11,휴면 복귀,Instagram,2,2,0,0.2347,0.3262,1,6,4976
2025-11-12,신규 탐색,Meta,1,1,0,0.0977,0.3328,0,16,8309
2025-11-12,신규 탐색,Google,1,1,0,0.1434,0.3237,0,34,22678
2025-11-12,신규 탐색,Naver,0,0,0,0.1252,0.2918,0,23,22725
2025-11-12,신규 탐색,Instagram,0,0,0,0.1247,0.2947,0,13,9183
2025-11-12,가격 민감,Meta,0,0,0,0.174,0.4069,0,13,8146
2025-11-12,가격 민감,Google,3,3,0,0.174,0.4163,0,27,18678
2025-11-12,가격 민감,Naver,1,1,1,0.1887,0.3812,0,0,0
2025-11-12,가격 민감,Instagram,0,0,0,0.1354,0.4214,0,0,0
2025-11-12,재구매 후보,Meta,0,0,0,0.3576,0.2554,0,33,57989
2025-11-12,재구매 후보,Google,4,5,2,0.3935,0.2487,1,8,9767
2025-11-12,재구매 후보,Naver,0,0,2,0.3533,0.2475,0,13,17879
2025-11-12,재구매 후보,Instagram,1,1,0,0.3513,0.2761,0,16,22461
2025-11-12,VIP,Meta,0,0,0,0.515,0.1711,0,0,0
2025-11-12,VIP,Google,0,0,0,0.5061,0.1052,0,12,19905
2025-11-12,VIP,Naver,0,0,1,0.5176,0.1459,0,8,14280
2025-11-12,VIP,Instagram,0,0,1,0.4965,0.1494,0,8,12566
2025-11-12,휴면 복귀,Meta,1,1,0,0.2503,0.3289,0,4,5052
2025-11-12,휴면 복귀,Google,0,0,0,0.2107,0.3309,0,20,27114
2025-11-12,휴면 복귀,Naver,1,1,0,0.2189,0.3404,0,10,12620
2025-11-12,휴면 복귀,Instagram,0,0,0,0.227,0.3199,0,14,15071
2025-11-13,신규 탐색,Meta,2,2,0,0.1086,0.3002,0,8,4673
2025-11-13,신규 탐색,Google,10,11,2,0.1465,0.279,1,21,13321
2025-11-13,신규 탐색,Naver,2,2,0,0.1416,0.2948,0,34,33851
2025-11-13,신규 탐색,Instagram,2,2,0,0.1628,0.2759,0,20,10926
2025-11-13,가격 민감,Meta,0,0,0,0.1801,0.3668,0,14,11965
2025-11-13,가격 민감,Google,2,2,0,0.1835,0.3608,1,7,2888
2025-11-13,가격 민감,Naver,0,0,2,0.2173,0.3936,0,22,8905
2025-11-13,가격 민감,Instagram,0,0,0,0.1538,0.3579,0,12,9620
2025-11-13,재구매 후보,Meta,1,1,0,0.3536,0.2363,0,0,0
2025-11-13,재구매 후보,Google,9,10,3,0.3827,0.1895,1,9,15417
2025-11-13,재구매 후보,Naver,5,6,3,0.3457,0.2389,0,3,3959
2025-11-13,재구매 후보,Instagram,1,1,0,0.334,0.2518,0,11,17530
2025-11-13,VIP,Meta,0,0,2,0.5184,0.1276,0,25,52392
2025-11-13,VIP,Google,5,5,5,0.5384,0.1731,0,17,34339
2025-11-13,VIP,Naver,1,1,0,0.5192,0.147,0,23,36791
2025-11-13,VIP,Instagram,3,3,1,0.5157,0.1771,0,1,1328
2025-11-13,휴면 복귀,Meta,0,0,0,0.2225,0.3008,0,15,19871
2025-11-13,휴면 복귀,Google,1,1,2,0.2617,0.3475,1,21,14686
2025-11-13,휴면 복귀,Naver,2,2,2,0.2664,0.3337,0,5,3574
2025-11-13,휴면 복귀,Instagram,3,3,0,0.1944,0.3186,0,6,6706
2025-11-14,신규 탐색,Meta,0,0,1,0.0611,0.3006,0,21,22518
2025-11-14,신규 탐색,Google,5,6,0,0.1052,0.294,1,35,19610
2025-11-14,신규 탐색,Naver,2,2,2,0.0713,0.2995,1,24,21169
2025-11-14,신규 탐색,Instagram,2,2,0,0.0994,0.3542,0,26,20660
2025-11-14,가격 민감,Meta,1,1,0,0.2071,0.3742,0,13,5249
2025-11-14,가격 민감,Google,6,6,2,0.1478,0.381,0,33,25673
2025-11-14,가격 민감,Naver,1,1,1,0.16,0.3974,0,22,12986
2025-11-14,가격 민감,Instagram,3,3,0,0.143,0.3893,1,12,7739
2025-11-14,재구매 후보,Meta,0,0,0,0.3372,0.2666,0,11,17337
2025-11-14,재구매 후보,Google,2,2,0,0.3694,0.2269,0,27,26511
2025-11-14,재구매 후보,Naver,2,2,1,0.3396,0.2618,1,17,20365
2025-11-14,재구매 후보,Instagram,1,1,2,0.3516,0.2298,1,6,9556
2025-11-14,VIP,Meta,0,0,0,0.5165,0.1557,0,15,29860
2025-11-14,VIP,Google,0,0,0,0.4981,0.1561,0,17,36831
2025-11-14,VIP,Naver,2,2,0,0.4993,0.1775,0,4,9229
2025-11-14,VIP,Instagram,1,1,1,0.5599,0.1791,0,7,9595
2025-11-14,휴면 복귀,Meta,1,1,2,0.1939,0.3519,0,1,1300
2025-11-14,휴면 복귀,Google,0,0,0,0.2493,0.338,0,24,16115
2025-11-14,휴면 복귀,Naver,1,1,0,0.224,0.3639,0,6,3657
2025-11-14,휴면 복귀,Instagram,1,1,0,0.215,0.3333,0,14,11891
2025-11-15,신규 탐색,Meta,2,2,0,0.1053,0.3071,0,11,9774
2025-11-15,신규 탐색,Google,6,6,1,0.1434,0.361,0,44,45596
2025-11-15,신규 탐색,Naver,3,3,0,0.1211,0.2957,0,50,27580
2025-11-15,신규 탐색,Instagram,7,9,1,0.1261,0.3466,3,23,23125
2025-11-15,가격 민감,Meta,2,2,0,0.1506,0.385,0,13,10051
2025-11-15,가격 민감,Google,6,7,0,0.1727,0.4315,0,31,22582
2025-11-15,가격 민감,Naver,3,3,2,0.1531,0.3676,1,24,19007
2025-11-15,가격 민감,Instagram,2,2,0,0.1886,0.3646,0,12,6317
2025-11-15,재구매 후보,Meta,1,1,0,0.3562,0.2633,0,6,6571
2025-11-15,재구매 후보,Google,1,1,0,0.3977,0.2243,0,33,55013
2025-11-15,재구매 후보,Naver,0,0,0,0.3578,0.2736,0,30,55166
2025-11-15,재구매 후보,Instagram,0,0,1,0.3496,0.2237,0,20,26056
2025-11-15,VIP,Meta,0,0,0,0.5253,0.1755,0,20,27576
2025-11-15,VIP,Google,0,0,0,0.5137,0.1722,0,16,29038
2025-11-15,VIP,Naver,1,1,0,0.535,0.1396,0,29,70219
2025-11-15,VIP,Instagram,0,0,0,0.5187,0.1417,0,0,0
2025-11-15,휴면 복귀,Meta,0,0,0,0.2101,0.3405,0,15,14841
2025-11-15,휴면 복귀,Google,4,5,0,0.3057,0.3311,0,18,16856
2025-11-15,휴면 복귀,Naver,1,1,0,0.25,0.326,0,26,27684
2025-11-15,휴면 복귀,Instagram,1,1,1,0.2536,0.3494,1,5,4409
2025-11-16,신규 탐색,Meta,3,3,3,0.1073,0.3241,0,12,8545
2025-11-16,신규 탐색,Google,7,9,1,0.1554,0.3146,1,48,42858
2025-11-16,신규 탐색,Naver,2,2,4,0.1085,0.3155,0,27,14069
2025-11-16,신규 탐색,Instagram,1,1,0,0.1093,0.276,0,12,10804
2025-11-16,가격 민감,Meta,0,0,1,0.2169,0.3709,0,17,8574
2025-11-16,가격 민감,Google,3,3,0,0.1786,0.3579,0,22,12902
2025-11-16,가격 민감,Naver,1,1,0,0.1768,0.4091,0,7,5151
2025-11-16,가격 민감,Instagram,0,0,0,0.1765,0.3866,0,10,6394
2025-11-16,재구매 후보,Meta,2,2,0,0.3841,0.2462,0,22,35327
2025-11-16,재구매 후보,Google,0,0,0,0.385,0.2266,0,20,23610
2025-11-16,재구매 후보,Naver,1,1,0,0.3399,0.2676,0,29,40400
2025-11-16,재구매 후보,Instagram,3,3,1,0.3783,0.2359,0,3,3154
2025-11-16,VIP,Meta,0,0,0,0.5587,0.1655,0,1,1241
2025-11-16,VIP,Google,0,0,0,0.5324,0.1845,0,20,38333
2025-11-16,VIP,Naver,3,3,4,0.5782,0.123,0,0,0
2025-11-16,VIP,Instagram,2,2,2,0.5303,0.1586,1,0,0
2025-11-16,휴면 복귀,Meta,1,1,0,0.2454,0.3275,0,0,0
2025-11-16,휴면 복귀,Google,2,2,0,0.2215,0.287,0,11,13999
2025-11-16,휴면 복귀,Naver,0,0,0,0.2648,0.3159,0,0,0
2025-11-16,휴면 복귀,Instagram,0,0,0,0.2106,0.3148,0,8,9815
2025-11-17,신규 탐색,Meta,0,0,0,0.0928,0.3033,0,18,15739
2025-11-17,신규 탐색,Google,2,2,0,0.1531,0.2776,0,22,24173
2025-11-17,신규 탐색,Naver,2,2,0,0.1049,0.2803,0,18,17043
2025-11-17,신규 탐색,Instagram,0,0,0,0.1206,0.2908,0,11,10665
2025-11-17,가격 민감,Meta,2,2,0,0.1418,0.4075,0,19,12440
2025-11-17,가격 민감,Google,2,2,2,0.1604,0.3864,0,27,10495
2025-11-17,가격 민감,Naver,1,1,0,0.186,0.4047,0,15,12368
2025-11-17,가격 민감,Instagram,2,2,0,0.1974,0.3714,0,17,13381
2025-11-17,재구매 후보,Meta,0,0,4,0.3047,0.213,0,14,18778
2025-11-17,재구매 후보,Google,2,2,2,0.3302,0.2389,0,15,13673
2025-11-17,재구매 후보,Naver,2,2,0,0.3251,0.2481,0,17,16540
2025-11-17,재구매 후보,Instagram,0,0,0,0.3032,0.2136,0,0,0
2025-11-17,VIP,Meta,2,2,0,0.5551,0.1783,0,15,22834
2025-11-17,VIP,Google,0,0,0,0.4762,0.164,0,2,3047
2025-11-17,VIP,Naver,0,0,0,0.506,0.1985,0,2,3289
2025-11-17,VIP,Instagram,1,1,1,0.5505,0.1458,0,11,22122
2025-11-17,휴면 복귀,Meta,3,3,1,0.2525,0.3413,0,5,5595
2025-11-17,휴면 복귀,Google,0,0,0,0.2827,0.314,0,7,7113
2025-11-17,휴면 복귀,Naver,0,0,0,0.2338,0.3125,0,21,17897
2025-11-17,휴면 복귀,Instagram,0,0,1,0.2877,0.3802,0,15,9536
2025-11-18,신규 탐색,Meta,0,0,0,0.1144,0.3055,0,11,7764
2025-11-18,신규 탐색,Google,1,1,0,0.165,0.3008,0,14,12674
2025-11-18,신규 탐색,Naver,4,4,0,0.1285,0.2949,0,4,2257
2025-11-18,신규 탐색,Instagram,0,0,0,0.098,0.356,0,15,9088
2025-11-18,가격 민감,Meta,2,2,0,0.1852,0.3929,0,11,6044
2025-11-18,가격 민감,Google,1,1,0,0.1899,0.404,0,24,13912
2025-11-18,가격 민감,Naver,2,2,1,0.1987,0.3918,0,16,6870
2025-11-18,가격 민감,Instagram,1,1,0,0.1858,0.4072,0,3,1828
2025-11-18,재구매 후보,Meta,2,2,3,0.3463,0.1996,1,10,15417
2025-11-18,재구매 후보,Google,2,2,1,0.4063,0.2164,0,17,27118
2025-11-18,재구매 후보,Naver,0,0,1,0.3184,0.2562,0,9,9791
2025-11-18,재구매 후보,Instagram,2,2,0,0.3676,0.2158,0,6,6454
2025-11-18,VIP,Meta,0,0,0,0.5169,0.1782,0,14,17857
2025-11-18,VIP,Google,0,0,0,0.4981,0.1389,0,13,16846
2025-11-18,VIP,Naver,2,2,0,0.4891,0.1678,0,13,19417
2025-11-18,VIP,Instagram,2,2,2,0.5523,0.1752,0,10,15160
2025-11-18,휴면 복귀,Meta,0,0,0,0.2535,0.3376,0,6,4696
2025-11-18,휴면 복귀,Google,0,0,0,0.2434,0.3411,0,10,9899
2025-11-18,휴면 복귀,Naver,1,1,0,0.2455,0.3873,0,9,10105
2025-11-18,휴면 복귀,Instagram,0,0,0,0.2137,0.3515,0,0,0
2025-11-19,신규 탐색,Meta,1,1,0,0.128,0.3169,0,23,22972
2025-11-19,신규 탐색,Google,2,2,1,0.1426,0.3108,0,33,27682
2025-11-19,신규 탐색,Naver,0,0,0,0.1009,0.3269,0,20,11529
2025-11-19,신규 탐색,Instagram,0,0,0,0.128,0.2899,0,15,8752
2025-11-19,가격 민감,Meta,0,0,0,0.1729,0.3914,0,20,12388
2025-11-19,가격 민감,Google,0,0,0,0.1924,0.3563,0,22,10821
2025-11-19,가격 민감,Naver,1,1,0,0.1417,0.4077,0,9,5227
2025-11-19,가격 민감,Instagram,3,3,1,0.1866,0.3807,1,7,3700
2025-11-19,재구매 후보,Meta,0,0,0,0.3546,0.2109,0,6,4950
2025-11-19,재구매 후보,Google,0,0,0,0.352,0.2287,0,26,28944
2025-11-19,재구매 후보,Naver,0,0,0,0.3634,0.2695,0,18,19686
2025-11-19,재구매 후보,Instagram,3,3,0,0.3645,0.2594,0,11,19749
2025-11-19,VIP,Meta,1,1,0,0.509,0.1373,0,4,6771
2025-11-19,VIP,Google,0,0,0,0.5395,0.1442,0,6,6823
2025-11-19,VIP,Naver,0,0,0,0.4867,0.1709,0,21,44091
2025-11-19,VIP,Instagram,0,0,0,0.4997,0.1568,0,1,1820
2025-11-19,휴면 복귀,Meta,0,0,0,0.2491,0.3213,0,4,3505
2025-11-19,휴면 복귀,Google,0,0,0,0.2439,0.3393,0,31,37141
2025-11-19,휴면 복귀,Naver,0,0,0,0.2934,0.3494,0,6,3795
2025-11-19,휴면 복귀,Instagram,4,5,1,0.2356,0.3408,0,0,0
2025-11-20,신규 탐색,Meta,2,2,0,0.1035,0.2985,1,34,23630
2025-11-20,신규 탐색,Google,7,7,5,0.1188,0.3217,0,32,16503
2025-11-20,신규 탐색,Naver,4,5,0,0.1035,0.3025,0,32,26957
2025-11-20,신규 탐색,Instagram,1,1,1,0.1105,0.316,0,10,5423
2025-11-20,가격 민감,Meta,1,1,0,0.1917,0.4235,0,31,17906
2025-11-20,가격 민감,Google,2,2,0,0.1743,0.3709,0,25,21931
2025-11-20,가격 민감,Naver,5,5,0,0.1961,0.4252,2,18,15270
2025-11-20,가격 민감,Instagram,1,1,2,0.1471,0.3927,0,11,5793
2025-11-20,재구매 후보,Meta,0,0,0,0.333,0.2038,0,21,37296
2025-11-20,재구매 후보,Google,5,6,5,0.3937,0.2199,0,29,46482
2025-11-20,재구매 후보,Naver,2,2,2,0.3125,0.2254,0,19,20989
2025-11-20,재구매 후보,Instagram,1,1,2,0.3472,0.2622,0,11,20145
2025-11-20,VIP,Meta,2,2,3,0.5806,0.1935,0,0,0
2025-11-20,VIP,Google,0,0,0,0.5688,0.1225,0,8,13898
2025-11-20,VIP,Naver,0,0,0,0.5341,0.1406,0,7,10987
2025-11-20,VIP,Instagram,0,0,1,0.5359,0.1698,0,8,19335
2025-11-20,휴면 복귀,Meta,3,3,0,0.261,0.3557,0,26,17429
2025-11-20,휴면 복귀,Google,4,5,0,0.2534,0.2902,0,11,13540
2025-11-20,휴면 복귀,Naver,7,8,1,0.2538,0.3028,2,17,11907
2025-11-20,휴면 복귀,Instagram,0,0,0,0.2866,0.311,0,2,1926
2025-11-21,신규 탐색,Meta,2,2,1,0.124,0.2505,1,28,18378
2025-11-21,신규 탐색,Google,1,1,0,0.1523,0.2999,0,41,25275
2025-11-21,신규 탐색,Naver,0,0,0,0.1166,0.3475,0,25,15485
2025-11-21,신규 탐색,Instagram,2,2,1,0.0992,0.2912,0,32,28860
2025-11-21,가격 민감,Meta,2,2,1,0.1817,0.3743,0,19,16140
2025-11-21,가격 민감,Google,2,2,2,0.1953,0.3259,0,29,24605
2025-11-21,가격 민감,Naver,0,0,2,0.158,0.435,0,28,16023
2025-11-21,가격 민감,Instagram,1,1,0,0.1778,0.3569,0,22,9676
2025-11-21,재구매 후보,Meta,0,0,0,0.3146,0.2853,0,19,32117
2025-11-21,재구매 후보,Google,0,0,0,0.3296,0.2061,0,37,33209
2025-11-21,재구매 후보,Naver,0,0,0,0.355,0.2831,0,32,40910
2025-11-21,재구매 후보,Instagram,0,0,0,0.35,0.2274,0,6,5531
2025-11-21,VIP,Meta,0,0,2,0.5501,0.1645,0,3,5224
2025-11-21,VIP,Google,0,0,1,0.5235,0.1202,0,17,19831
2025-11-21,VIP,Naver,1,1,2,0.5488,0.1562,0,8,10938
2025-11-21,VIP,Instagram,0,0,0,0.5503,0.1833,0,8,14146
2025-11-21,휴면 복귀,Meta,4,4,2,0.1951,0.3148,1,23,29422
2025-11-21,휴면 복귀,Google,1,1,0,0.2318,0.3264,0,27,21021
2025-11-21,휴면 복귀,Naver,0,0,0,0.2492,0.3303,0,11,7743
2025-11-21,휴면 복귀,Instagram,3,3,0,0.2236,0.282,0,8,9996
2025-11-22,신규 탐색,Meta,6,7,0,0.1225,0.2893,0,23,12699
2025-11-22,신규 탐색,Google,7,7,0,0.1152,0.2649,0,56,39394
2025-11-22,신규 탐색,Naver,3,3,0,0.1204,0.2679,0,41,22184
2025-11-22,신규 탐색,Instagram,0,0,0,0.1117,0.2441,0,17,16721
2025-11-22,가격 민감,Meta,0,0,0,0.1535,0.3742,0,24,17603
2025-11-22,가격 민감,Google,3,3,0,0.1973,0.3672,1,42,29426
2025-11-22,가격 민감,Naver,1,1,0,0.173,0.3832,1,35,23958
2025-11-22,가격 민감,Instagram,1,1,1,0.1668,0.4444,0,20,10839
2025-11-22,재구매 후보,Meta,3,3,3,0.3839,0.2432,1,24,31098
2025-11-22,재구매 후보,Google,2,2,1,0.3843,0.2473,0,31,41441
2025-11-22,재구매 후보,Naver,1,1,2,0.3296,0.239,0,27,22243
2025-11-22,재구매 후보,Instagram,0,0,1,0.3136,0.2285,0,11,18711
2025-11-22,VIP,Meta,0,0,0,0.5011,0.1952,0,0,0
2025-11-22,VIP,Google,3,3,0,0.4747,0.1539,0,16,29828
2025-11-22,VIP,Naver,1,1,0,0.5168,0.1349,0,7,9501
2025-11-22,VIP,Instagram,3,4,4,0.5711,0.173,2,0,0
2025-11-22,휴면 복귀,Meta,0,0,0,0.2113,0.3222,0,24,31593
2025-11-22,휴면 복귀,Google,3,3,2,0.2177,0.3428,0,32,37263
2025-11-22,휴면 복귀,Naver,0,0,0,0.2446,0.3302,0,13,16529
2025-11-22,휴면 복귀,Instagram,0,0,2,0.2681,0.3408,0,2,1589
2025-11-23,신규 탐색,Meta,1,1,2,0.1095,0.3313,0,23,16212
2025-11-23,신규 탐색,Google,1,1,0,0.1583,0.3329,0,41,45351
2025-11-23,신규 탐색,Naver,0,0,0,0.0931,0.3601,0,29,22716
2025-11-23,신규 탐색,Instagram,2,2,1,0.1289,0.3499,1,12,10060
2025-11-23,가격 민감,Meta,3,3,1,0.2023,0.3883,0,5,3826
2025-11-23,가격 민감,Google,3,3,1,0.1763,0.3839,0,21,12727
2025-11-23,가격 민감,Naver,2,2,0,0.166,0.417,0,23,13385
2025-11-23,가격 민감,Instagram,2,2,0,0.1584,0.3797,0,29,16662
2025-11-23,재구매 후보,Meta,6,6,2,0.3169,0.2258,0,16,17494
2025-11-23,재구매 후보,Google,4,4,3,0.3619,0.2586,0,23,39220
2025-11-23,재구매 후보,Naver,0,0,0,0.3298,0.27,0,21,18861
2025-11-23,재구매 후보,Instagram,1,1,0,0.3458,0.2374,1,15,21145
2025-11-23,VIP,Meta,1,1,0,0.5027,0.1785,0,14,22505
2025-11-23,VIP,Google,0,0,1,0.4838,0.2007,0,23,48589
2025-11-23,VIP,Naver,0,0,1,0.4721,0.1707,0,0,0
2025-11-23,VIP,Instagram,2,2,1,0.5178,0.1653,0,9,22270
2025-11-23,휴면 복귀,Meta,2,2,0,0.2661,0.3609,0,6,6759
2025-11-23,휴면 복귀,Google,2,2,0,0.2749,0.3587,0,29,37376
2025-11-23,휴면 복귀,Naver,2,2,1,0.2348,0.3191,0,24,22739
2025-11-23,휴면 복귀,Instagram,2,2,0,0.2201,0.341,0,0,0
2025-11-24,신규 탐색,Meta,2,2,2,0.1492,0.3363,0,25,27683
2025-11-24,신규 탐색,Google,5,5,0,0.1569,0.2924,0,32,16601
2025-11-24,신규 탐색,Naver,3,3,0,0.1245,0.2862,1,21,12089
2025-11-24,신규 탐색,Instagram,1,1,0,0.0841,0.315,0,11,8764
2025-11-24,가격 민감,Meta,0,0,0,0.1432,0.3862,0,21,16700
2025-11-24,가격 민감,Google,0,0,0,0.1826,0.3997,0,24,13764
2025-11-24,가격 민감,Naver,1,1,0,0.1938,0.3709,0,24,20414
2025-11-24,가격 민감,Instagram,1,1,0,0.1789,0.3975,0,14,8814
2025-11-24,재구매 후보,Meta,2,2,1,0.3299,0.1949,0,8,8750
2025-11-24,재구매 후보,Google,1,1,0,0.4001,0.2323,0,30,27274
2025-11-24,재구매 후보,Naver,4,4,1,0.3819,0.2092,1,21,23726
2025-11-24,재구매 후보,Instagram,0,0,1,0.3383,0.2796,0,17,20424
2025-11-24,VIP,Meta,1,1,1,0.4966,0.1389,0,10,24511
2025-11-24,VIP,Google,0,0,1,0.4883,0.1508,0,23,49796
2025-11-24,VIP,Naver,0,0,0,0.5289,0.1496,0,5,11981
2025-11-24,VIP,Instagram,0,0,0,0.5144,0.1787,0,9,17683
2025-11-24,휴면 복귀,Meta,1,1,0,0.2487,0.3118,0,2,2046
2025-11-24,휴면 복귀,Google,0,0,0,0.2077,0.3323,0,13,14683
2025-11-24,휴면 복귀,Naver,0,0,0,0.2377,0.3611,0,15,9938
2025-11-24,휴면 복귀,Instagram,1,1,0,0.2203,0.3042,0,0,0
2025-11-25,신규 탐색,Meta,5,6,1,0.1483,0.3296,0,2,1188
2025-11-25,신규 탐색,Google,5,6,0,0.1953,0.2797,2,28,28141
2025-11-25,신규 탐색,Naver,6,7,2,0.161,0.3083,0,31,18514
2025-11-25,신규 탐색,Instagram,3,3,1,0.1129,0.3151,1,23,17598
2025-11-25,가격 민감,Meta,3,3,1,0.1236,0.3996,0,25,12142
2025-11-25,가격 민감,Google,5,5,2,0.1626,0.4506,0,35,25594
2025-11-25,가격 민감,Naver,1,1,1,0.1949,0.3331,0,25,17041
2025-11-25,가격 민감,Instagram,0,0,0,0.1775,0.371,0,10,7618
2025-11-25,재구매 후보,Meta,0,0,2,0.3087,0.2494,0,20,36026
2025-11-25,재구매 후보,Google,2,2,1,0.3462,0.2782,0,1,1446
2025-11-25,재구매 후보,Naver,1,1,0,0.3228,0.2278,0,30,39242
2025-11-25,재구매 후보,Instagram,1,1,3,0.3493,0.243,0,18,31770
2025-11-25,VIP,Meta,0,0,0,0.5502,0.1501,0,3,5395
2025-11-25,VIP,Google,5,5,2,0.5281,0.1975,1,17,36391
2025-11-25,VIP,Naver,2,2,0,0.5249,0.1481,0,0,0
2025-11-25,VIP,Instagram,0,0,0,0.5592,0.1675,0,2,4343
2025-11-25,휴면 복귀,Meta,1,1,3,0.2868,0.3386,0,13,9046
2025-11-25,휴면 복귀,Google,3,3,0,0.2667,0.3105,0,22,16548
2025-11-25,휴면 복귀,Naver,3,3,0,0.2384,0.3067,1,10,12315
2025-11-25,휴면 복귀,Instagram,2,2,0,0.2255,0.3259,0,8,5445
2025-11-26,신규 탐색,Meta,5,5,0,0.0804,0.2883,1,17,18580
2025-11-26,신규 탐색,Google,7,8,3,0.1323,0.3197,0,33,18064
2025-11-26,신규 탐색,Naver,3,3,3,0.1258,0.3273,0,33,21595
2025-11-26,신규 탐색,Instagram,2,2,1,0.1625,0.2994,2,12,13085
2025-11-26,가격 민감,Meta,3,3,2,0.154,0.3978,0,21,10429
2025-11-26,가격 민감,Google,2,2,2,0.2168,0.4242,0,30,12096
2025-11-26,가격 민감,Naver,3,3,2,0.167,0.3816,0,27,10450
2025-11-26,가격 민감,Instagram,6,7,1,0.1619,0.4252,1,16,12325
2025-11-26,재구매 후보,Meta,3,3,0,0.3214,0.27,0,14,12925
2025-11-26,재구매 후보,Google,1,1,0,0.4029,0.244,1,13,20035
2025-11-26,재구매 후보,Naver,4,4,2,0.3832,0.2494,0,8,13061
2025-11-26,재구매 후보,Instagram,6,7,3,0.3049,0.2711,1,3,4084
2025-11-26,VIP,Meta,1,1,0,0.503,0.133,0,7,8552
2025-11-26,VIP,Google,1,1,1,0.4871,0.1657,0,21,47915
2025-11-26,VIP,Naver,0,0,2,0.5069,0.1527,0,0,0
2025-11-26,VIP,Instagram,0,0,0,0.5214,0.1556,0,0,0
2025-11-26,휴면 복귀,Meta,5,5,3,0.2546,0.3142,1,16,15706
2025-11-26,휴면 복귀,Google,3,3,3,0.2117,0.2841,0,28,36722
2025-11-26,휴면 복귀,Naver,2,2,0,0.2695,0.3041,0,6,6633
2025-11-26,휴면 복귀,Instagram,2,2,0,0.2291,0.3158,0,9,10452
2025-11-27,신규 탐색,Meta,7,8,1,0.1422,0.3093,1,24,18223
2025-11-27,신규 탐색,Google,6,7,1,0.1577,0.3382,0,38,19191
2025-11-27,신규 탐색,Naver,4,4,0,0.1719,0.3274,1,29,24249
2025-11-27,신규 탐색,Instagram,0,0,1,0.1519,0.3368,0,23,24522
2025-11-27,가격 민감,Meta,0,0,1,0.1622,0.3883,0,5,2854
2025-11-27,가격 민감,Google,3,3,3,0.147,0.4118,1,18,8151
2025-11-27,가격 민감,Naver,2,2,0,0.1747,0.4102,0,16,10377
2025-11-27,가격 민감,Instagram,3,3,2,0.2106,0.4386,1,3,2199
2025-11-27,재구매 후보,Meta,3,3,0,0.3265,0.2727,0,26,24693
2025-11-27,재구매 후보,Google,2,2,0,0.3401,0.2562,0,11,14912
2025-11-27,재구매 후보,Naver,4,5,3,0.3329,0.2392,3,5,8347
